,county_name,county_fips,geoid,tot_fam_acs18,tot_fam_moe_acs18,tot_fam_acs13,tot_fam_moe_acs13,pop_spfam_acs18,pop_spfam_acs13,male_hh_child_acs18,male_hh_child_moe_acs18,male_hh_child_acs13,male_hh_child_moe_acs13,female_hh_child_acs18,female_hh_child_moe_acs18,female_hh_child_acs13,female_hh_child_moe_acs13,pct_spfam_acs18,pct_spfam_acs13,moe_over_est_acs18,moe_over_est_acs13
192,Alameda,001,06001443103,1116,54,1125,78,51,108,11,16,63,53,40,27,45,47,0.0456989247311828,0.096,1,1
193,Alameda,001,06001450400,1901,164,1518,124,193,212,42,50,116,94,151,93,96,62,0.10152551288795371,0.13965744400527008,1,0
194,Alameda,001,06001450603,1413,90,1274,83,155,121,30,27,31,42,125,63,90,61,0.10969568294409059,0.09497645211930926,0,1
195,Alameda,001,06001450606,1827,86,1555,84,71,70,14,23,0,17,57,35,70,57,0.03886152162014231,0.04501607717041801,1,1
196,Alameda,001,06001451102,1202,79,1194,71,30,55,19,27,19,20,11,17,36,28,0.024958402662229616,0.046063651591289785,1,1
197,Alameda,001,06001451202,1344,118,958,70,93,40,57,55,13,20,36,32,27,30,0.06919642857142858,0.04175365344467641,0,1
198,Alameda,001,06001422700,158,48,174,79,11,67,0,17,26,39,11,17,41,42,0.06962025316455696,0.3850574712643678,1,1
199,Alameda,001,06001423100,936,121,689,121,191,113,38,29,14,21,153,70,99,72,0.20405982905982906,0.16400580551523947,0,1
200,Alameda,001,06001422400,458,104,478,131,18,35,18,28,0,12,0,12,35,41,0.039301310043668124,0.07322175732217573,1,1
201,Alameda,001,06001422500,424,79,363,99,40,16,9,14,0,12,31,21,16,18,0.09433962264150944,0.0440771349862259,1,1
202,Alameda,001,06001422600,21,20,15,19,0,0,0,12,0,12,0,12,0,12,0.0,0.0,1,1
203,Alameda,001,06001426100,1886,95,1768,109,62,40,38,39,13,22,24,33,27,33,0.032873806998939555,0.02262443438914027,1,1
204,Alameda,001,06001427300,1220,102,1034,118,138,165,57,40,21,34,81,42,144,73,0.11311475409836065,0.1595744680851064,0,1
205,Alameda,001,06001427600,1281,143,1153,125,246,265,59,43,57,46,187,85,208,81,0.1920374707259953,0.22983521248915872,0,0
206,Alameda,001,06001427900,1168,148,992,148,79,115,37,42,18,29,42,39,97,64,0.06763698630136987,0.1159274193548387,1,1
207,Alameda,001,06001428302,2077,156,2080,132,118,109,98,93,12,21,20,32,97,62,0.05681271064034665,0.052403846153846155,1,1
208,Alameda,001,06001428600,838,106,664,95,142,104,39,38,15,16,103,81,89,60,0.16945107398568018,0.1566265060240964,0,1
209,Alameda,001,06001430800,1404,197,1558,145,222,153,34,51,30,27,188,105,123,77,0.1581196581196581,0.0982028241335045,1,0
210,Alameda,001,06001433600,1466,150,1499,157,435,180,149,122,12,19,286,153,168,112,0.2967257844474761,0.12008005336891261,0,1
211,Alameda,001,06001437400,828,41,724,62,69,66,27,23,17,18,42,34,49,32,0.08333333333333333,0.09116022099447514,0,1
212,Alameda,001,06001438201,1007,81,878,92,167,150,48,37,106,62,119,55,44,34,0.16583912611717974,0.17084282460136674,0,0
213,Alameda,001,06001420100,705,59,678,58,83,101,5,7,44,31,78,40,57,27,0.11773049645390071,0.14896755162241887,1,0
214,Alameda,001,06001422900,510,146,442,146,101,76,0,17,0,12,101,109,76,47,0.1980392156862745,0.17194570135746606,1,1
215,Alameda,001,06001436800,969,96,940,126,161,102,32,36,64,57,129,60,38,37,0.16615067079463364,0.10851063829787234,1,0
216,Alameda,001,06001436401,1911,212,2005,196,362,535,137,96,73,58,225,163,462,181,0.18942961800104657,0.26683291770573564,0,0
217,Alameda,001,06001410400,997,106,849,120,234,169,3,4,48,38,231,68,121,64,0.23470411233701102,0.19905771495877503,1,0
218,Alameda,001,06001424001,805,98,731,99,188,193,24,27,46,42,164,65,147,52,0.23354037267080746,0.2640218878248974,1,0
219,Alameda,001,06001432700,717,88,654,93,119,35,43,34,7,11,76,53,28,22,0.16596931659693165,0.053516819571865444,0,1
220,Alameda,001,06001441503,1843,106,1569,135,69,38,24,26,13,20,45,39,25,24,0.037438958220293,0.024219247928616953,1,1
221,Alameda,001,06001450605,1164,81,1088,93,166,89,41,35,44,47,125,80,45,36,0.14261168384879724,0.0818014705882353,0,1
222,Alameda,001,06001433400,1575,140,1765,133,176,77,33,53,0,17,143,127,77,72,0.11174603174603175,0.04362606232294618,1,1
223,Alameda,001,06001441200,1997,207,1805,167,207,179,45,35,90,58,162,110,89,99,0.10365548322483725,0.09916897506925208,0,1
224,Alameda,001,06001444400,1301,97,952,118,108,65,33,49,7,12,75,49,58,42,0.0830130668716372,0.06827731092436974,1,1
225,Alameda,001,06001436200,874,92,813,92,206,198,20,22,49,41,186,87,149,65,0.23569794050343248,0.24354243542435425,1,0
226,Alameda,001,06001437900,473,50,411,65,72,45,28,23,18,19,44,29,27,24,0.1522198731501057,0.10948905109489052,0,1
227,Alameda,001,06001441700,2026,217,1843,152,201,260,72,52,14,23,129,94,246,156,0.09921026653504442,0.1410743353228432,0,1
228,Sonoma,097,06097152701,1294,146,1452,119,176,184,66,53,52,51,110,85,132,70,0.13601236476043277,0.12672176308539945,0,0
229,Sonoma,097,06097150500,1190,217,1022,161,45,118,0,12,66,59,45,40,52,45,0.037815126050420166,0.11545988258317025,1,0
230,San Francisco,075,06075047701,941,116,932,108,71,40,20,22,8,12,51,31,32,32,0.07545164718384698,0.04291845493562232,1,1
231,San Francisco,075,06075047702,846,85,1070,99,95,61,24,26,12,18,71,35,49,38,0.11229314420803782,0.05700934579439252,1,1
232,San Francisco,075,06075060502,790,86,743,88,360,343,78,47,82,59,282,74,261,66,0.45569620253164556,0.4616419919246299,0,0
233,San Francisco,075,06075060700,2824,391,1838,292,215,177,0,19,44,55,215,147,133,123,0.07613314447592068,0.09630032644178455,1,1
234,San Francisco,075,06075047902,820,106,912,122,87,61,13,18,9,13,74,45,52,41,0.10609756097560975,0.0668859649122807,1,1
235,San Francisco,075,06075060400,279,71,373,100,6,47,0,12,11,12,6,9,36,36,0.021505376344086023,0.1260053619302949,1,1
236,San Francisco,075,06075010900,811,175,668,158,21,93,21,33,13,20,0,12,80,62,0.025893958076448828,0.13922155688622753,1,1
237,San Francisco,075,06075011800,370,61,439,63,37,42,0,12,33,31,37,33,9,16,0.1,0.09567198177676538,1,1
238,San Francisco,075,06075012100,351,117,375,112,17,23,0,12,9,15,17,24,14,25,0.04843304843304843,0.06133333333333333,1,1
239,San Francisco,075,06075012800,746,125,818,161,71,95,25,37,48,68,46,45,47,40,0.09517426273458444,0.11613691931540342,1,1
240,San Francisco,075,06075015500,538,163,775,229,37,125,0,12,125,116,37,55,0,12,0.0687732342007435,0.16129032258064516,1,1
241,San Francisco,075,06075016100,1070,188,966,177,223,247,26,34,34,61,197,107,213,106,0.20841121495327103,0.2556935817805383,1,1
242,San Francisco,075,06075016300,733,161,536,175,52,148,0,12,17,27,52,44,131,103,0.07094133697135062,0.27611940298507465,1,1
243,San Francisco,075,06075017601,1458,320,1187,211,190,232,28,53,21,36,162,140,211,127,0.13031550068587106,0.1954507160909857,1,1
244,San Francisco,075,06075020100,941,172,775,199,159,102,79,125,40,45,80,64,62,49,0.1689691817215728,0.13161290322580646,1,1
245,San Francisco,075,06075020600,1016,178,646,124,61,17,42,49,0,12,19,27,17,28,0.060039370078740155,0.02631578947368421,1,1
246,San Francisco,075,06075020900,750,118,735,119,163,147,36,31,27,27,127,73,120,59,0.21733333333333332,0.2,0,0
247,San Francisco,075,06075021800,1023,111,939,111,75,102,19,21,11,17,56,52,91,52,0.07331378299120235,0.10862619808306709,1,1
248,San Francisco,075,06075022600,596,90,294,74,67,28,32,41,11,18,35,44,17,19,0.11241610738255034,0.09523809523809523,1,1
249,San Francisco,075,06075023102,953,149,919,135,502,515,10,16,31,30,492,127,484,140,0.5267576075550892,0.5603917301414582,1,0
250,San Francisco,075,06075025100,765,91,700,100,31,93,13,19,4,8,18,20,89,74,0.040522875816993466,0.13285714285714287,1,1
251,San Francisco,075,06075017000,847,139,448,115,82,57,82,62,25,32,0,12,32,30,0.09681227863046045,0.12723214285714285,1,1
252,San Francisco,075,06075018000,448,93,437,104,31,21,31,35,10,15,0,12,11,18,0.06919642857142858,0.04805491990846682,1,1
253,San Francisco,075,06075021500,1110,159,969,144,27,124,0,17,17,28,27,31,107,86,0.024324324324324326,0.12796697626418987,1,1
254,Santa Clara,085,06085503508,1172,108,1158,76,292,224,27,23,103,71,265,128,121,62,0.24914675767918087,0.19343696027633853,0,0
255,Santa Clara,085,06085503601,647,73,687,82,97,149,56,39,63,49,41,22,86,50,0.14992272024729522,0.21688500727802038,0,0
256,Santa Clara,085,06085503707,1244,92,1103,112,225,240,79,67,71,69,146,66,169,87,0.18086816720257234,0.21758839528558477,0,0
257,Santa Clara,085,06085503709,1332,150,1349,83,415,386,69,56,122,67,346,115,264,93,0.31156156156156156,0.2861378799110452,0,0
258,Santa Clara,085,06085504102,1112,97,1156,96,209,143,76,68,22,26,133,66,121,54,0.18794964028776978,0.12370242214532871,0,1
259,Santa Clara,085,06085504308,1100,76,1202,84,57,92,10,17,10,16,47,35,82,62,0.05181818181818182,0.07653910149750416,1,1
260,Santa Clara,085,06085504416,913,93,849,76,56,158,26,24,24,27,30,29,134,74,0.06133625410733844,0.18610129564193167,0,1
261,Santa Clara,085,06085504422,844,68,921,56,120,130,31,30,47,46,89,37,83,48,0.14218009478672985,0.14115092290988057,0,0
262,Santa Clara,085,06085504602,493,59,425,74,59,80,22,19,5,7,37,28,75,43,0.11967545638945233,0.18823529411764706,0,1
263,Santa Clara,085,06085505100,928,117,704,113,96,80,12,19,34,41,84,43,46,51,0.10344827586206896,0.11363636363636363,1,1
264,Santa Clara,085,06085505202,1447,179,1278,195,269,169,132,102,33,54,137,89,136,82,0.18590186592950933,0.1322378716744914,0,1
265,Santa Clara,085,06085512005,1971,111,1678,144,207,126,74,79,47,44,133,93,79,52,0.1050228310502283,0.07508939213349225,1,0
266,Santa Clara,085,06085512100,360,46,363,64,21,0,4,6,0,12,17,19,0,12,0.058333333333333334,0.0,1,1
267,Santa Clara,085,06085512401,1001,122,1145,118,145,49,74,63,17,18,71,51,32,44,0.14485514485514486,0.04279475982532751,0,1
268,Santa Clara,085,06085500100,1690,200,1318,153,248,323,92,84,152,101,156,126,171,117,0.1467455621301775,0.24506828528072838,0,0
269,Santa Clara,085,06085500400,641,58,616,78,77,121,31,23,38,52,46,39,83,56,0.12012480499219969,0.19642857142857142,0,1
270,Santa Clara,085,06085500500,1453,120,1417,124,129,157,103,70,26,33,26,32,131,75,0.08878183069511356,0.11079745942131264,1,1
271,Santa Clara,085,06085501600,1032,197,924,193,330,268,104,106,156,90,226,136,112,92,0.31976744186046513,0.29004329004329005,1,0
272,Santa Clara,085,06085501800,1226,112,1116,130,118,139,33,35,64,56,85,52,75,55,0.09624796084828711,0.12455197132616487,1,0
273,Santa Clara,085,06085501900,980,180,1140,198,105,235,25,28,87,74,80,69,148,111,0.10714285714285714,0.20614035087719298,1,0
274,Santa Clara,085,06085502002,1128,129,1070,144,171,345,47,56,75,53,124,73,270,78,0.15159574468085107,0.32242990654205606,1,0
275,Santa Clara,085,06085502702,2331,161,1761,190,161,115,60,60,33,39,101,62,82,62,0.06906906906906907,0.0653038046564452,0,1
276,Santa Clara,085,06085502901,1681,137,1673,160,181,180,16,27,40,48,165,97,140,102,0.10767400356930398,0.10759115361625822,1,1
277,Santa Clara,085,06085502902,2218,163,1953,137,266,202,57,43,11,18,209,149,191,90,0.11992786293958521,0.10343061955965181,0,1
278,Santa Clara,085,06085504507,1501,93,1372,93,182,210,54,59,40,33,128,70,170,82,0.12125249833444371,0.15306122448979592,1,0
279,Santa Clara,085,06085504601,222,36,245,42,12,54,0,12,18,20,12,12,36,22,0.05405405405405406,0.22040816326530613,1,1
280,Santa Clara,085,06085504802,1182,117,1152,124,102,150,39,34,94,63,63,55,56,49,0.08629441624365482,0.13020833333333334,0,0
281,Santa Clara,085,06085504901,2461,295,2556,267,137,141,0,19,23,36,137,91,118,93,0.05566842746850874,0.05516431924882629,1,1
282,Santa Clara,085,06085505304,780,95,813,73,46,71,32,31,0,12,14,15,71,47,0.05897435897435897,0.08733087330873308,1,1
283,Santa Clara,085,06085505305,1530,131,1570,150,80,66,50,53,39,44,30,33,27,37,0.05228758169934641,0.04203821656050955,1,1
284,Santa Clara,085,06085506503,1374,189,1249,172,184,319,44,53,221,144,140,106,98,71,0.1339155749636099,0.255404323458767,1,0
285,Santa Clara,085,06085504314,1151,65,1011,107,172,90,77,57,10,17,95,95,80,54,0.14943527367506515,0.08902077151335312,0,1
286,Santa Clara,085,06085504317,1040,89,1026,79,91,68,1,8,17,27,90,77,51,48,0.0875,0.06627680311890838,1,1
287,Santa Clara,085,06085504410,981,81,1003,79,68,128,23,30,16,24,45,33,112,72,0.06931702344546381,0.12761714855433698,1,1
288,Santa Clara,085,06085504412,1066,111,1117,82,121,169,52,62,75,66,69,48,94,60,0.11350844277673545,0.1512981199641898,1,0
289,Santa Clara,085,06085511400,966,88,928,98,54,103,36,43,0,12,18,21,103,71,0.055900621118012424,0.11099137931034483,1,1
290,Santa Clara,085,06085509902,1361,110,1275,96,83,128,35,28,26,23,48,30,102,66,0.06098457016899339,0.1003921568627451,0,0
291,Santa Clara,085,06085510700,1293,139,1134,128,105,137,19,32,0,17,86,64,137,87,0.08120649651972157,0.12081128747795414,1,1
292,Santa Clara,085,06085512032,856,77,877,72,88,140,28,29,39,35,60,39,101,64,0.102803738317757,0.15963511972633979,1,0
293,Santa Clara,085,06085511702,808,53,845,68,55,22,31,21,0,12,24,16,22,20,0.06806930693069307,0.02603550295857988,0,1
294,Santa Clara,085,06085512022,1254,103,1352,143,156,280,73,56,56,51,83,48,224,119,0.12440191387559808,0.20710059171597633,0,0
295,Santa Clara,085,06085512027,1085,100,971,116,94,163,38,33,56,63,56,37,107,51,0.08663594470046083,0.1678681771369722,0,1
296,Santa Clara,085,06085512033,2111,148,1668,133,324,177,50,58,47,47,274,121,130,85,0.15348176219801044,0.10611510791366907,1,0
297,Santa Clara,085,06085512035,1182,81,1115,87,51,223,9,15,82,60,42,35,141,70,0.04314720812182741,0.2,1,0
298,San Mateo,081,06081604000,864,75,833,100,114,107,10,15,0,12,104,56,107,67,0.13194444444444445,0.12845138055222088,1,1
299,San Mateo,081,06081607300,1015,79,1004,79,61,87,10,14,75,73,51,38,12,18,0.060098522167487685,0.08665338645418327,1,1
300,San Mateo,081,06081608001,993,90,909,95,69,56,12,19,9,14,57,38,47,30,0.06948640483383686,0.061606160616061605,1,1
301,San Mateo,081,06081608200,951,94,994,78,28,88,7,11,10,12,21,22,78,48,0.029442691903259727,0.08853118712273642,1,1
302,San Mateo,081,06081608600,1106,115,1165,124,123,131,25,26,29,25,98,60,102,63,0.1112115732368897,0.11244635193133047,1,0
303,San Mateo,081,06081609000,634,68,672,71,49,35,0,12,9,14,49,48,26,23,0.07728706624605679,0.052083333333333336,1,1
304,San Mateo,081,06081609900,829,82,833,70,31,78,0,12,57,48,31,28,21,23,0.03739445114595899,0.0936374549819928,1,1
305,San Mateo,081,06081610302,626,68,446,77,138,160,53,41,35,31,85,51,125,46,0.22044728434504793,0.35874439461883406,0,0
306,San Mateo,081,06081611400,1076,79,1145,66,57,119,28,33,44,53,29,28,75,62,0.05297397769516728,0.10393013100436681,1,1
307,San Mateo,081,06081612000,1300,138,1299,143,309,370,105,72,138,86,204,90,232,108,0.2376923076923077,0.2848344880677444,0,0
308,San Mateo,081,06081613502,1773,198,1488,204,90,87,0,17,18,27,90,86,69,69,0.050761421319796954,0.05846774193548387,1,1
309,San Mateo,081,06081613800,877,145,922,155,13,54,0,12,26,34,13,20,28,44,0.014823261117445839,0.05856832971800434,1,1
310,San Mateo,081,06081602500,1379,81,1218,85,53,90,13,19,21,22,40,31,69,54,0.03843364757070341,0.07389162561576355,1,1
311,San Mateo,081,06081600900,1004,99,988,106,79,79,26,26,43,40,53,34,36,43,0.07868525896414343,0.07995951417004049,0,1
312,San Mateo,081,06081601605,1390,96,1350,119,121,89,71,50,0,17,50,32,89,53,0.08705035971223021,0.06592592592592593,0,1
313,San Mateo,081,06081602700,1509,110,1368,115,146,211,62,61,113,78,84,42,98,60,0.09675281643472498,0.15423976608187134,0,0
314,San Mateo,081,06081602900,939,98,959,110,155,101,75,48,37,44,80,48,64,43,0.1650692225772098,0.10531803962460896,0,1
315,Santa Clara,085,06085511701,1243,105,1276,91,52,59,28,25,19,21,24,38,40,31,0.0418342719227675,0.04623824451410658,1,1
316,San Mateo,081,06081607701,776,94,771,98,85,89,0,12,29,42,85,63,60,49,0.1095360824742268,0.11543450064850844,1,1
317,San Mateo,081,06081607800,818,60,857,80,74,113,17,14,25,22,57,42,88,68,0.09046454767726161,0.13185530921820304,0,0
318,San Mateo,081,06081608002,1073,71,979,91,51,62,17,26,0,12,34,30,62,51,0.047530288909599254,0.06332992849846783,1,1
319,San Mateo,081,06081608013,1134,95,1167,104,88,119,46,47,0,12,42,33,119,84,0.07760141093474426,0.10197086546700942,1,1
320,San Mateo,081,06081609602,472,41,471,39,23,15,4,7,4,6,19,18,11,14,0.048728813559322036,0.03184713375796178,1,1
321,San Mateo,081,06081610000,1219,96,1143,142,93,153,43,32,44,66,50,40,109,83,0.07629204265791632,0.13385826771653545,0,1
322,San Mateo,081,06081610500,1030,105,986,126,165,277,69,61,86,68,96,71,191,99,0.16019417475728157,0.28093306288032455,0,0
323,San Mateo,081,06081610601,1199,125,1149,133,288,369,37,41,108,82,251,102,261,108,0.24020016680567138,0.32114882506527415,1,0
324,San Mateo,081,06081611000,1535,123,1333,154,123,153,31,37,35,40,92,74,118,89,0.08013029315960912,0.11477869467366841,1,1
325,San Mateo,081,06081611200,661,77,835,67,53,54,0,12,36,30,53,32,18,21,0.08018154311649017,0.06467065868263473,1,1
326,San Mateo,081,06081611300,1417,106,1387,125,112,116,41,43,45,35,71,43,71,43,0.07904022582921666,0.083633741888969,1,0
327,San Mateo,081,06081612100,1796,203,1697,192,571,241,105,102,137,120,466,178,104,82,0.31792873051224946,0.14201532115497936,0,0
328,San Mateo,081,06081600600,1235,107,1219,124,218,126,64,68,63,63,154,70,63,52,0.17651821862348177,0.10336341263330599,1,0
329,San Mateo,081,06081601601,653,58,568,65,65,95,27,25,9,12,38,28,86,39,0.0995405819295559,0.16725352112676056,0,1
330,San Mateo,081,06081603200,1032,101,1051,86,63,173,24,27,30,35,39,36,143,56,0.061046511627906974,0.16460513796384396,1,1
331,San Mateo,081,06081604102,620,109,581,125,23,74,0,12,19,20,23,21,55,39,0.037096774193548385,0.12736660929432014,1,1
332,San Mateo,081,06081604900,899,70,871,95,43,69,0,12,32,30,43,40,37,33,0.047830923248053395,0.07921928817451206,1,0
333,San Mateo,081,06081605000,2192,187,1913,171,250,189,96,68,51,50,154,100,138,87,0.11405109489051095,0.09879769994772608,0,0
334,San Mateo,081,06081605100,769,112,750,107,74,70,0,12,0,12,74,37,70,49,0.09622886866059818,0.09333333333333334,1,1
335,San Mateo,081,06081605200,974,79,1003,82,82,90,29,24,27,29,53,34,63,49,0.08418891170431211,0.0897308075772682,0,1
336,San Mateo,081,06081606200,1635,195,1629,168,284,395,14,22,170,92,270,110,225,138,0.17370030581039755,0.24248004910988336,1,0
337,San Mateo,081,06081606500,1019,74,1034,88,27,67,0,12,2,5,27,23,65,50,0.02649656526005888,0.06479690522243714,1,1
338,San Mateo,081,06081606600,980,113,901,98,122,72,36,35,40,37,86,44,32,36,0.12448979591836734,0.07991120976692564,0,1
339,San Mateo,081,06081602100,736,83,736,81,148,175,8,11,28,30,140,63,147,66,0.20108695652173914,0.23777173913043478,1,1
340,San Mateo,081,06081606900,705,63,634,52,42,37,22,21,33,30,20,18,4,7,0.059574468085106386,0.0583596214511041,0,1
341,San Mateo,081,06081607600,983,116,835,107,111,102,67,66,44,41,44,52,58,43,0.11291963377416073,0.12215568862275449,1,0
342,San Mateo,081,06081601603,1261,123,1351,120,98,56,18,20,18,19,80,43,38,36,0.07771609833465504,0.04145077720207254,1,1
343,San Mateo,081,06081603400,1424,138,1369,132,118,77,36,43,20,31,82,53,57,55,0.08286516853932584,0.056245434623813005,1,1
344,San Mateo,081,06081604101,1576,172,1753,179,215,242,88,71,145,111,127,80,97,62,0.13642131979695432,0.13804905875641757,0,0
345,San Mateo,081,06081604200,936,81,763,101,121,198,39,35,41,36,82,63,157,73,0.12927350427350429,0.2595019659239843,0,0
346,San Mateo,081,06081604400,1130,124,1180,130,152,132,68,41,42,43,84,42,90,50,0.13451327433628318,0.11186440677966102,0,1
347,San Mateo,081,06081604700,748,54,700,75,5,24,0,12,0,12,5,7,24,21,0.0066844919786096255,0.03428571428571429,1,1
348,San Mateo,081,06081604800,1377,95,1412,95,136,146,48,49,16,28,88,50,130,89,0.09876543209876543,0.10339943342776203,1,1
349,San Mateo,081,06081605400,1421,139,1428,179,91,193,17,29,101,75,74,55,92,62,0.06403940886699508,0.13515406162464985,1,0
350,San Mateo,081,06081605900,1170,158,1299,186,71,111,0,17,51,81,71,74,60,51,0.06068376068376068,0.08545034642032333,1,1
351,San Mateo,081,06081606100,1129,99,809,114,138,152,0,17,17,28,138,59,135,81,0.12223206377325066,0.18788627935723115,1,1
352,San Mateo,081,06081609400,884,67,977,78,65,68,0,12,15,17,65,32,53,35,0.07352941176470588,0.06960081883316274,1,1
353,San Mateo,081,06081609500,1484,77,1380,97,55,51,18,19,32,28,37,30,19,21,0.03706199460916442,0.03695652173913044,1,1
354,San Mateo,081,06081609700,1254,96,1319,101,52,34,12,19,9,14,40,33,25,37,0.04146730462519936,0.02577710386656558,1,1
355,San Mateo,081,06081611100,1826,138,1683,173,127,109,0,17,22,34,127,71,87,71,0.06955093099671412,0.0647653000594177,1,1
356,San Mateo,081,06081611700,1013,117,1010,96,225,266,36,43,52,43,189,94,214,85,0.22211253701875616,0.2633663366336634,1,0
357,San Mateo,081,06081613000,998,102,952,106,78,67,10,15,0,12,68,57,67,53,0.0781563126252505,0.0703781512605042,1,1
358,San Mateo,081,06081600500,1728,128,1549,172,194,174,111,90,11,19,83,74,163,123,0.11226851851851852,0.11233053582956747,0,1
359,San Mateo,081,06081601604,684,80,604,114,72,19,9,16,0,12,63,53,19,23,0.10526315789473684,0.03145695364238411,1,1
360,San Mateo,081,06081601400,1586,155,1287,131,32,191,13,25,13,16,19,31,178,87,0.0201765447667087,0.14840714840714841,1,1
361,San Mateo,081,06081602800,1100,84,1104,108,92,199,50,38,11,18,42,33,188,86,0.08363636363636363,0.1802536231884058,0,1
362,San Mateo,081,06081610203,794,69,654,91,277,189,75,37,63,39,202,53,126,68,0.34886649874055414,0.2889908256880734,0,0
363,San Mateo,081,06081601000,1539,135,1673,133,117,271,31,32,118,89,86,45,153,133,0.07602339181286549,0.16198445905558875,1,0
364,San Mateo,081,06081610602,855,80,768,114,76,135,30,44,50,32,46,47,85,67,0.08888888888888889,0.17578125,1,0
365,San Mateo,081,06081607702,690,60,687,49,97,35,11,12,22,19,86,39,13,14,0.14057971014492754,0.050946142649199416,1,1
366,Sonoma,097,06097153403,967,99,996,112,177,191,125,86,35,36,52,39,156,82,0.18304033092037228,0.19176706827309237,0,1
367,Sonoma,097,06097153801,2703,187,2570,157,243,462,92,62,186,115,151,80,276,112,0.08990011098779134,0.17976653696498054,0,0
368,Sonoma,097,06097150100,675,113,664,88,41,43,6,9,32,35,35,30,11,17,0.06074074074074074,0.06475903614457831,1,1
