,state,county,tract,C17002_001E,C17002_008E,POP_BELOW200,TENURE_TOT,TENURE_OWN,TENURE_RENT,B25003A_001E,B25003A_002E,B25003A_003E,B25003B_001E,B25003B_002E,B25003B_003E,B25003C_001E,B25003C_002E,B25003C_003E,B25003D_001E,B25003D_002E,B25003D_003E,B25003E_001E,B25003E_002E,B25003E_003E,B25003F_001E,B25003F_002E,B25003F_003E,B25003G_001E,B25003G_002E,B25003G_003E,B25003H_001E,B25003H_002E,B25003H_003E,B25003I_001E,B25003I_002E,B25003I_003E
556,6,13,385100,2941,2553,388,1121,996,125,793,674,119,31,31,0,7,7,0,253,253,0,0,0,0,0,0,0,37,31,6,741,642,99,76,56,20
557,6,13,385200,1175,999,176,527,407,120,328,264,64,20,20,0,6,0,6,162,123,39,0,0,0,11,0,11,0,0,0,312,259,53,27,5,22
558,6,13,386000,3612,2458,1154,1475,465,1010,624,208,416,212,61,151,8,8,0,438,188,250,16,0,16,123,0,123,54,0,54,555,208,347,207,8,199
559,6,13,387000,2758,2012,746,1078,522,556,671,325,346,86,33,53,14,0,14,254,132,122,0,0,0,24,24,0,29,8,21,645,325,320,59,24,35
560,6,13,388000,2769,2133,636,1090,543,547,724,414,310,31,21,10,0,0,0,299,108,191,0,0,0,0,0,0,36,0,36,623,364,259,118,50,68
561,6,13,389100,2016,1714,302,859,338,521,559,218,341,35,19,16,4,0,4,229,96,133,0,0,0,20,5,15,12,0,12,413,202,211,166,21,145
562,6,13,389200,1643,1037,606,720,54,666,297,24,273,83,10,73,8,0,8,257,15,242,4,0,4,50,5,45,21,0,21,264,24,240,99,5,94
563,6,13,390100,2324,2124,200,915,773,142,658,565,93,48,24,24,0,0,0,177,157,20,0,0,0,0,0,0,32,27,5,625,537,88,37,32,5
564,6,13,390200,1720,1494,226,735,644,91,566,502,64,16,16,0,0,0,0,131,119,12,0,0,0,13,4,9,9,3,6,543,484,59,32,18,14
565,6,13,391000,2668,2271,397,1121,914,207,901,729,172,21,21,0,0,0,0,163,135,28,0,0,0,11,11,0,25,18,7,879,707,172,41,41,0
566,6,13,392000,2816,2494,322,1165,1044,121,968,860,108,13,13,0,16,16,0,125,125,0,0,0,0,0,0,0,43,30,13,945,852,93,46,31,15
567,6,13,392200,10887,7476,3411,3205,1989,1216,1398,813,585,525,254,271,20,9,11,766,614,152,0,0,0,306,168,138,190,131,59,793,617,176,916,413,503
568,6,13,392300,3277,2760,517,888,690,198,162,136,26,134,92,42,0,0,0,533,450,83,0,0,0,13,6,7,46,6,40,92,84,8,93,52,41
569,6,13,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,6,41,101100,2717,2489,228,1064,939,125,1011,886,125,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,994,869,125,17,17,0
571,6,41,101200,3023,2411,612,1122,961,161,936,797,139,0,0,0,0,0,0,52,52,0,0,0,0,109,103,6,25,9,16,858,731,127,203,169,34
572,6,41,102100,2306,2003,303,985,781,204,901,717,184,18,18,0,0,0,0,40,40,0,0,0,0,13,0,13,13,6,7,875,691,184,46,26,20
573,6,41,102202,6508,5701,807,2235,1716,519,1833,1535,298,14,14,0,0,0,0,154,131,23,0,0,0,154,0,154,80,36,44,1640,1373,267,416,187,229
574,6,41,102203,5741,3787,1954,2188,779,1409,1493,594,899,97,12,85,0,0,0,139,81,58,0,0,0,295,41,254,164,51,113,1351,563,788,480,89,391
575,6,41,103100,7791,6656,1135,2881,2545,336,2684,2377,307,18,0,18,0,0,0,122,111,11,0,0,0,0,0,0,57,57,0,2620,2331,289,80,62,18
576,6,41,103200,6599,5274,1325,2774,1798,976,2285,1508,777,48,17,31,36,36,0,243,202,41,0,0,0,111,17,94,51,18,33,2163,1472,691,233,53,180
577,6,41,104101,8196,6102,2094,3146,2198,948,2759,1957,802,13,13,0,22,0,22,163,135,28,0,0,0,45,26,19,144,67,77,2447,1785,662,417,223,194
578,6,41,104102,5479,3482,1997,2147,954,1193,1479,767,712,64,64,0,21,0,21,254,26,228,0,0,0,281,75,206,48,22,26,1304,723,581,440,119,321
579,6,41,104200,5526,4701,825,2528,1654,874,2281,1539,742,74,0,74,0,0,0,98,90,8,0,0,0,50,0,50,25,25,0,2223,1539,684,108,0,108
580,6,41,104300,1624,1382,242,684,597,87,602,526,76,8,8,0,13,5,8,40,37,3,0,0,0,6,6,0,15,15,0,591,515,76,17,17,0
581,6,41,105000,6394,4778,1616,2685,1818,867,2154,1535,619,101,27,74,0,0,0,204,188,16,0,0,0,148,25,123,78,43,35,1853,1413,440,449,147,302
582,6,41,106001,3890,2971,919,2118,884,1234,1631,773,858,116,0,116,0,0,0,206,65,141,0,0,0,91,11,80,74,35,39,1565,707,858,164,77,87
583,6,41,106002,6394,5098,1296,2127,1563,564,1649,1329,320,0,0,0,0,0,0,164,146,18,0,0,0,218,51,167,96,37,59,1566,1310,256,250,19,231
584,6,41,107000,6673,6100,573,2393,2005,388,2163,1791,372,12,12,0,0,0,0,135,135,0,13,13,0,16,0,16,54,54,0,2024,1751,273,190,75,115
585,6,41,108100,6760,6050,710,2739,2328,411,2423,2062,361,34,34,0,0,0,0,144,144,0,50,22,28,21,21,0,67,45,22,2341,1999,342,149,108,41
586,6,41,108200,6656,5118,1538,2878,1570,1308,2278,1382,896,30,0,30,40,40,0,287,124,163,0,0,0,160,8,152,83,16,67,2177,1318,859,289,100,189
587,6,41,109001,3985,2961,1024,1726,744,982,1305,668,637,51,0,51,0,0,0,86,29,57,0,0,0,229,0,229,55,47,8,1194,655,539,348,13,335
588,6,41,109002,4124,3604,520,1803,1185,618,1687,1112,575,6,6,0,0,0,0,52,44,8,0,0,0,3,3,0,55,20,35,1602,1091,511,88,24,64
589,6,41,110100,5195,4207,988,2358,1429,929,2066,1353,713,76,18,58,0,0,0,112,58,54,0,0,0,69,0,69,35,0,35,1954,1263,691,181,90,91
590,6,41,110200,5122,4854,268,2163,1988,175,2020,1845,175,10,10,0,16,16,0,117,117,0,0,0,0,0,0,0,0,0,0,1982,1807,175,54,54,0
591,6,41,111000,5813,4159,1654,2743,819,1924,2192,787,1405,227,0,227,0,0,0,39,18,21,0,0,0,178,0,178,107,14,93,2046,773,1273,324,14,310
592,6,41,112100,5109,3283,1826,1850,965,885,1411,847,564,35,15,20,0,0,0,89,36,53,0,0,0,255,33,222,60,34,26,1253,815,438,449,91,358
593,6,41,112201,7397,2107,5290,1680,114,1566,530,63,467,55,8,47,20,0,20,71,28,43,0,0,0,980,15,965,24,0,24,150,63,87,1442,20,1422
594,6,41,112202,4597,1954,2643,1267,542,725,588,445,143,25,5,20,0,0,0,185,59,126,0,0,0,432,29,403,37,4,33,443,386,57,589,74,515
595,6,41,113000,3669,3004,665,1593,1153,440,1565,1125,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,1488,1058,430,77,67,10
596,6,41,114100,5214,4721,493,2211,1617,594,2046,1558,488,19,19,0,12,0,12,26,26,0,0,0,0,0,0,0,108,14,94,1991,1503,488,67,55,12
597,6,41,114200,3097,2571,526,1376,856,520,1283,829,454,14,14,0,7,0,7,48,7,41,0,0,0,0,0,0,24,6,18,1206,809,397,102,20,82
598,6,41,115000,7061,6541,520,2796,2441,355,2663,2360,303,23,0,23,0,0,0,80,65,15,0,0,0,0,0,0,30,16,14,2617,2314,303,62,62,0
599,6,41,116000,3188,2704,484,1277,866,411,1197,851,346,0,0,0,25,0,25,24,15,9,0,0,0,0,0,0,31,0,31,1153,827,326,44,24,20
600,6,41,117000,4536,3964,572,2048,1361,687,1971,1331,640,19,0,19,18,0,18,23,13,10,0,0,0,0,0,0,17,17,0,1956,1316,640,15,15,0
601,6,41,118100,2372,2070,302,772,693,79,721,642,79,14,14,0,0,0,0,26,26,0,0,0,0,4,4,0,7,7,0,706,627,79,19,19,0
602,6,41,119100,5056,4617,439,1987,1437,550,1910,1376,534,0,0,0,8,0,8,35,35,0,0,0,0,8,8,0,26,18,8,1872,1338,534,46,38,8
603,6,41,119201,3254,2765,489,1888,568,1320,1635,535,1100,17,11,6,0,0,0,145,22,123,0,0,0,63,0,63,28,0,28,1529,521,1008,177,14,163
604,6,41,119202,3452,3003,449,1221,1096,125,1126,1013,113,27,27,0,0,0,0,68,56,12,0,0,0,0,0,0,0,0,0,1048,935,113,78,78,0
605,6,41,120000,6232,5675,557,2838,1663,1175,2652,1555,1097,34,0,34,0,0,0,125,81,44,0,0,0,0,0,0,27,27,0,2557,1555,1002,114,19,95
606,6,41,121100,5201,4382,819,2100,1337,763,1877,1265,612,26,0,26,0,0,0,100,55,45,0,0,0,97,17,80,0,0,0,1785,1237,548,140,28,112
607,6,41,121200,5668,5088,580,2445,1407,1038,2136,1285,851,24,0,24,0,0,0,136,89,47,0,0,0,13,0,13,136,33,103,2088,1267,821,61,18,43
608,6,41,122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,6,41,123000,2023,1887,136,919,743,176,878,702,176,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,9,9,0,853,688,165,25,14,11
610,6,41,124100,5401,5020,381,2214,1343,871,2034,1280,754,0,0,0,0,0,0,86,63,23,0,0,0,44,0,44,50,0,50,1840,1191,649,194,89,105
611,6,41,124200,5936,5301,635,2550,1706,844,2405,1678,727,22,0,22,0,0,0,85,19,66,0,0,0,15,0,15,23,9,14,2281,1655,626,153,23,130
612,6,41,125000,4344,3471,873,2025,898,1127,1604,759,845,22,0,22,0,0,0,277,103,174,48,0,48,26,13,13,48,23,25,1492,692,800,164,80,84
613,6,41,126100,5814,5477,337,2272,1658,614,2163,1604,559,0,0,0,0,0,0,35,22,13,0,0,0,0,0,0,74,32,42,2119,1591,528,86,13,73
614,6,41,126200,4323,3688,635,1952,1135,817,1752,1073,679,23,0,23,19,0,19,64,15,49,0,0,0,30,0,30,64,47,17,1652,999,653,174,104,70
615,6,41,127000,4738,4498,240,2107,1519,588,1965,1442,523,0,0,0,0,0,0,75,58,17,0,0,0,0,0,0,67,19,48,1769,1336,433,196,106,90
616,6,41,128100,6443,5969,474,2737,2024,713,2395,1769,626,17,0,17,0,0,0,123,103,20,0,0,0,12,12,0,190,140,50,2369,1755,614,94,82,12
617,6,41,128200,4591,4212,379,1858,1423,435,1715,1341,374,15,0,15,0,0,0,128,82,46,0,0,0,0,0,0,0,0,0,1686,1312,374,29,29,0
618,6,41,129000,2715,1061,1654,1075,185,890,445,60,385,291,81,210,0,0,0,123,5,118,6,6,0,142,0,142,68,33,35,320,45,275,228,15,213
619,6,41,130201,3481,3040,441,1944,998,946,1840,940,900,8,8,0,9,0,9,67,40,27,10,0,10,0,0,0,10,10,0,1740,892,848,109,48,61
620,6,41,130202,4140,3655,485,2427,1248,1179,2241,1165,1076,104,14,90,0,0,0,69,69,0,0,0,0,13,0,13,0,0,0,2223,1147,1076,31,18,13
621,6,41,131100,1053,922,131,407,270,137,384,247,137,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,13,13,0,384,247,137,0,0,0
622,6,41,132100,1945,1561,384,868,564,304,809,526,283,6,6,0,0,0,0,19,13,6,0,0,0,0,0,0,34,19,15,803,526,277,10,0,10
623,6,41,132200,1672,1127,545,860,371,489,789,366,423,10,0,10,0,0,0,14,0,14,0,0,0,47,5,42,0,0,0,761,366,395,57,0,57
624,6,41,133000,2862,2063,799,1349,744,605,1205,709,496,0,0,0,0,0,0,32,32,0,0,0,0,92,0,92,20,3,17,1158,697,461,131,12,119
625,6,41,990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,6,55,200201,3315,2238,1077,1308,644,664,1189,626,563,0,0,0,0,0,0,8,8,0,0,0,0,111,10,101,0,0,0,903,596,307,397,40,357
627,6,55,200202,2720,1732,988,1243,311,932,1063,290,773,12,0,12,0,0,0,9,9,0,0,0,0,113,0,113,46,12,34,806,283,523,370,7,363
628,6,55,200203,2334,1649,685,851,339,512,731,306,425,21,0,21,11,0,11,0,0,0,0,0,0,67,33,34,21,0,21,548,255,293,271,84,187
629,6,55,200301,5161,2649,2512,1730,809,921,1387,737,650,8,8,0,23,0,23,26,13,13,10,0,10,239,24,215,37,27,10,1119,672,447,560,109,451
630,6,55,200302,2794,2086,708,936,691,245,711,559,152,7,7,0,9,9,0,45,38,7,0,0,0,107,21,86,57,57,0,625,495,130,251,143,108
631,6,55,200400,4200,3317,883,1552,899,653,1395,842,553,0,0,0,0,0,0,29,4,25,0,0,0,87,12,75,41,41,0,1291,820,471,191,34,157
632,6,55,200501,5210,3122,2088,1651,812,839,1299,604,695,7,7,0,17,10,7,0,0,0,0,0,0,290,157,133,38,34,4,920,489,431,707,306,401
633,6,55,200503,1722,1157,565,678,173,505,584,154,430,0,0,0,19,19,0,5,0,5,0,0,0,70,0,70,0,0,0,419,126,293,246,39,207
634,6,55,200504,6157,4649,1508,2167,977,1190,1766,891,875,37,0,37,79,0,79,95,34,61,0,0,0,151,34,117,39,18,21,1338,731,607,661,194,467
635,6,55,200505,2994,2001,993,1058,244,814,797,231,566,5,0,5,0,0,0,74,5,69,0,0,0,157,0,157,25,8,17,605,181,424,350,55,295
636,6,55,200601,5215,3938,1277,1596,1121,475,1254,929,325,0,0,0,0,0,0,50,35,15,0,0,0,242,146,96,50,11,39,1036,762,274,451,313,138
637,6,55,200602,4178,3042,1136,1767,1071,696,1536,947,589,12,0,12,0,0,0,87,87,0,0,0,0,108,37,71,24,0,24,1331,880,451,328,104,224
638,6,55,200703,2725,2576,149,1057,976,81,1029,955,74,0,0,0,0,0,0,21,14,7,0,0,0,0,0,0,7,7,0,976,909,67,53,46,7
639,6,55,200704,5189,3296,1893,1643,907,736,1301,747,554,8,0,8,9,0,9,46,0,46,0,0,0,240,135,105,39,25,14,1066,642,424,499,255,244
640,6,55,200705,2815,2138,677,962,492,470,832,477,355,0,0,0,15,0,15,14,10,4,0,0,0,89,5,84,12,0,12,674,440,234,258,42,216
641,6,55,200706,3316,2812,504,1137,953,184,943,807,136,0,0,0,19,19,0,42,32,10,0,0,0,110,85,25,23,10,13,849,734,115,204,158,46
642,6,55,200707,3035,2348,687,1287,657,630,1148,588,560,8,8,0,14,0,14,34,0,34,0,0,0,75,53,22,8,8,0,967,518,449,270,123,147
643,6,55,200802,5312,4524,788,2199,961,1238,1901,872,1029,21,21,0,98,16,82,63,52,11,0,0,0,58,0,58,58,0,58,1662,780,882,384,108,276
644,6,55,200803,2087,1606,481,849,617,232,781,606,175,11,11,0,0,0,0,0,0,0,0,0,0,57,0,57,0,0,0,693,579,114,145,27,118
645,6,55,200804,6003,3491,2512,1703,863,840,1102,663,439,16,0,16,0,0,0,0,0,0,0,0,0,508,140,368,77,60,17,751,466,285,885,346,539
646,6,55,200900,170,58,112,45,0,45,12,0,12,7,0,7,0,0,0,6,0,6,0,0,0,20,0,20,0,0,0,12,0,12,20,0,20
647,6,55,201003,5105,4083,1022,1440,984,456,627,449,178,122,16,106,0,0,0,520,423,97,0,0,0,152,77,75,19,19,0,505,371,134,281,162,119
648,6,55,201004,6480,4955,1525,1959,1616,343,936,826,110,191,149,42,0,0,0,644,530,114,0,0,0,107,70,37,81,41,40,666,584,82,408,343,65
649,6,55,201005,2255,1950,305,636,544,92,387,316,71,26,26,0,0,0,0,144,142,2,0,0,0,45,45,0,34,15,19,302,236,66,141,136,5
650,6,55,201006,3215,2420,795,912,691,221,580,444,136,39,35,4,5,5,0,172,157,15,19,8,11,97,42,55,0,0,0,420,335,85,257,151,106
651,6,55,201007,4383,3163,1220,1090,843,247,586,479,107,64,23,41,32,0,32,288,239,49,8,0,8,79,69,10,33,33,0,378,344,34,294,211,83
652,6,55,201101,2221,2126,95,794,715,79,714,648,66,13,0,13,7,7,0,31,31,0,0,0,0,29,29,0,0,0,0,689,623,66,54,54,0
653,6,55,201102,1849,1582,267,756,540,216,731,515,216,0,0,0,0,0,0,14,14,0,0,0,0,6,6,0,5,5,0,697,508,189,34,7,27
654,6,55,201200,4831,3527,1304,1968,1634,334,1796,1509,287,0,0,0,0,0,0,64,28,36,0,0,0,57,46,11,51,51,0,1437,1276,161,416,279,137
655,6,55,201300,2513,1992,521,1372,936,436,1253,865,388,31,0,31,0,0,0,36,30,6,0,0,0,29,29,0,23,12,11,1167,816,351,127,90,37
656,6,55,201401,3156,2853,303,1257,1060,197,1183,1026,157,12,12,0,0,0,0,0,0,0,0,0,0,12,12,0,50,10,40,1171,1014,157,24,24,0
657,6,55,201402,3067,2662,405,1190,1034,156,1080,959,121,0,0,0,0,0,0,16,16,0,0,0,0,74,39,35,20,20,0,1070,949,121,84,49,35
658,6,55,201403,626,539,87,264,190,74,246,187,59,0,0,0,7,0,7,3,3,0,0,0,0,8,0,8,0,0,0,212,172,40,49,15,34
659,6,55,201500,2077,1661,416,798,566,232,688,517,171,0,0,0,0,0,0,11,11,0,0,0,0,99,38,61,0,0,0,602,493,109,180,57,123
660,6,55,201601,2515,1497,1018,1016,460,556,888,433,455,0,0,0,0,0,0,43,6,37,0,0,0,70,15,55,15,6,9,667,371,296,291,77,214
661,6,55,201602,3348,2591,757,1520,1017,503,1399,950,449,22,22,0,0,0,0,0,0,0,0,0,0,42,0,42,57,45,12,1250,924,326,191,26,165
662,6,55,201700,4750,3602,1148,1698,946,752,1425,871,554,40,11,29,5,5,0,71,30,41,5,5,0,108,5,103,44,19,25,1272,807,465,264,68,196
663,6,55,201800,1678,1325,353,741,597,144,687,557,130,17,17,0,6,0,6,2,2,0,0,0,0,19,11,8,10,10,0,626,515,111,80,53,27
664,6,55,201900,1196,868,328,538,339,199,479,326,153,4,4,0,0,0,0,0,0,0,0,0,0,39,0,39,16,9,7,436,295,141,89,38,51
665,6,55,202000,5223,3256,1967,2007,1182,825,1791,1114,677,0,0,0,51,0,51,40,11,29,0,0,0,125,57,68,0,0,0,1314,869,445,641,290,351
666,6,75,10100,3972,2338,1634,2059,214,1845,1213,157,1056,81,0,81,0,0,0,619,57,562,0,0,0,90,0,90,56,0,56,1120,157,963,197,0,197
667,6,75,10200,4300,3702,598,2547,843,1704,2175,724,1451,0,0,0,0,0,0,217,105,112,0,0,0,78,0,78,77,14,63,2137,724,1413,116,0,116
668,6,75,10300,4341,3117,1224,2034,534,1500,1435,341,1094,0,0,0,0,0,0,506,178,328,0,0,0,0,0,0,93,15,78,1340,300,1040,120,41,79
669,6,75,10400,5017,4211,806,2501,858,1643,1662,632,1030,0,0,0,5,0,5,596,193,403,0,0,0,69,0,69,169,33,136,1555,632,923,275,0,275
670,6,75,10500,2684,2050,634,1614,336,1278,1068,276,792,46,0,46,0,0,0,380,28,352,12,0,12,0,0,0,108,32,76,983,242,741,98,47,51
671,6,75,10600,3567,1913,1654,1812,229,1583,878,46,832,8,0,8,0,0,0,862,174,688,0,0,0,49,0,49,15,9,6,841,36,805,94,10,84
672,6,75,10700,5509,1980,3529,2496,210,2286,574,60,514,0,0,0,21,0,21,1866,150,1716,0,0,0,35,0,35,0,0,0,535,45,490,74,15,59
673,6,75,10800,4514,3348,1166,2425,422,2003,1315,166,1149,0,0,0,0,0,0,935,232,703,0,0,0,87,12,75,88,12,76,1206,149,1057,229,29,200
674,6,75,10900,4447,3681,766,2717,600,2117,1996,394,1602,58,18,40,0,0,0,618,188,430,0,0,0,25,0,25,20,0,20,1974,394,1580,47,0,47
675,6,75,11000,4742,3781,961,2624,488,2136,1435,282,1153,58,15,43,0,0,0,1057,176,881,0,0,0,19,0,19,55,15,40,1265,185,1080,189,97,92
676,6,75,11100,5070,4126,944,3073,289,2784,1972,203,1769,154,0,154,0,0,0,822,86,736,0,0,0,21,0,21,104,0,104,1845,181,1664,183,22,161
677,6,75,11200,3335,2556,779,1916,576,1340,1251,473,778,87,0,87,0,0,0,525,103,422,0,0,0,9,0,9,44,0,44,1174,437,737,100,36,64
678,6,75,11300,3032,1432,1600,1534,172,1362,339,81,258,45,0,45,15,0,15,1072,91,981,0,0,0,0,0,0,63,0,63,339,81,258,15,0,15
679,6,75,11700,1662,1038,624,1061,48,1013,512,26,486,73,0,73,0,0,0,384,22,362,0,0,0,76,0,76,16,0,16,398,26,372,201,0,201
680,6,75,11800,1562,602,960,708,5,703,91,0,91,0,0,0,6,0,6,587,5,582,0,0,0,7,0,7,17,0,17,78,0,78,32,0,32
681,6,75,11901,2283,1689,594,1488,454,1034,996,320,676,28,0,28,27,0,27,393,134,259,0,0,0,28,0,28,16,0,16,915,299,616,136,21,115
682,6,75,11902,2839,1960,879,1835,110,1725,1107,52,1055,39,0,39,0,0,0,520,48,472,0,0,0,106,10,96,63,0,63,974,39,935,239,23,216
683,6,75,12000,3929,1982,1947,2594,66,2528,1349,45,1304,202,0,202,0,0,0,720,21,699,0,0,0,74,0,74,249,0,249,1224,28,1196,224,17,207
684,6,75,12100,3278,2279,999,2133,132,2001,1322,132,1190,29,0,29,27,0,27,577,0,577,0,0,0,60,0,60,118,0,118,1078,132,946,340,0,340
685,6,75,12201,4728,2656,2072,2937,137,2800,1580,100,1480,373,0,373,0,0,0,486,37,449,0,0,0,280,0,280,218,0,218,1314,100,1214,568,0,568
686,6,75,12202,3271,1336,1935,1563,71,1492,791,49,742,162,0,162,19,0,19,392,22,370,0,0,0,145,0,145,54,0,54,695,49,646,274,0,274
687,6,75,12301,2189,543,1646,1340,8,1332,661,0,661,152,0,152,9,0,9,383,8,375,0,0,0,115,0,115,20,0,20,473,0,473,325,0,325
688,6,75,12302,2529,1490,1039,1906,10,1896,1005,0,1005,123,0,123,0,0,0,622,10,612,0,0,0,78,0,78,78,0,78,851,0,851,260,0,260
689,6,75,12401,4588,1557,3031,2664,0,2664,1100,0,1100,271,0,271,18,0,18,730,0,730,44,0,44,384,0,384,117,0,117,900,0,900,649,0,649
690,6,75,12402,3369,2070,1299,2326,152,2174,1213,35,1178,207,0,207,0,0,0,702,117,585,25,0,25,118,0,118,61,0,61,890,35,855,439,0,439
691,6,75,12501,3580,953,2627,2179,62,2117,995,13,982,416,0,416,11,0,11,614,49,565,0,0,0,143,0,143,0,0,0,802,13,789,336,0,336
692,6,75,12502,3435,891,2544,2201,21,2180,701,21,680,263,0,263,31,0,31,1018,0,1018,0,0,0,139,0,139,49,0,49,516,0,516,290,21,269
693,6,75,12601,2408,2226,182,1518,257,1261,1306,233,1073,28,0,28,0,0,0,127,24,103,0,0,0,0,0,0,57,0,57,1123,198,925,240,35,205
694,6,75,12602,2900,2630,270,1672,313,1359,1373,240,1133,14,0,14,0,0,0,216,50,166,0,0,0,10,0,10,59,23,36,1318,240,1078,65,0,65
695,6,75,12700,3860,3570,290,2187,584,1603,1943,492,1451,11,11,0,0,0,0,117,46,71,21,21,0,0,0,0,95,14,81,1866,434,1432,98,79,19
696,6,75,12800,4783,4137,646,2371,761,1610,2084,628,1456,0,0,0,0,0,0,178,85,93,0,0,0,43,14,29,66,34,32,1945,571,1374,187,71,116
697,6,75,12901,2718,2528,190,1512,364,1148,1278,328,950,0,0,0,23,0,23,121,36,85,0,0,0,0,0,0,90,0,90,1212,328,884,77,0,77
698,6,75,12902,3555,3190,365,2057,446,1611,1688,323,1365,22,0,22,0,0,0,311,123,188,0,0,0,10,0,10,26,0,26,1528,311,1217,172,12,160
699,6,75,13000,4780,4333,447,2562,637,1925,2091,564,1527,0,0,0,8,0,8,308,73,235,0,0,0,39,0,39,116,0,116,2054,564,1490,91,0,91
700,6,75,13101,3993,3658,335,2555,459,2096,2105,413,1692,91,0,91,0,0,0,223,28,195,0,0,0,30,0,30,106,18,88,1955,377,1578,203,36,167
701,6,75,13102,2871,2565,306,1641,373,1268,1321,290,1031,20,9,11,0,0,0,251,74,177,13,0,13,12,0,12,24,0,24,1224,277,947,131,13,118
702,6,75,13200,3848,3561,287,2229,789,1440,1792,673,1119,0,0,0,0,0,0,418,116,302,0,0,0,0,0,0,19,0,19,1731,673,1058,61,0,61
703,6,75,13300,4515,3674,841,1892,884,1008,1583,749,834,19,14,5,0,0,0,238,121,117,0,0,0,0,0,0,52,0,52,1470,696,774,113,53,60
704,6,75,13400,3956,3520,436,2032,668,1364,1707,521,1186,28,11,17,0,0,0,199,109,90,0,0,0,39,0,39,59,27,32,1616,502,1114,130,19,111
705,6,75,13500,2704,2409,295,1604,356,1248,1161,269,892,78,9,69,10,0,10,272,78,194,0,0,0,25,0,25,58,0,58,1108,239,869,73,30,43
706,6,75,15100,2144,1821,323,1488,422,1066,965,264,701,0,0,0,0,0,0,437,158,279,0,0,0,54,0,54,32,0,32,926,264,662,111,18,93
707,6,75,15200,4176,3224,952,2431,525,1906,1556,266,1290,155,36,119,0,0,0,668,209,459,0,0,0,0,0,0,52,14,38,1438,212,1226,133,69,64
708,6,75,15300,2110,1827,283,950,304,646,692,215,477,68,20,48,0,0,0,127,54,73,21,0,21,24,5,19,18,10,8,666,208,458,38,12,26
709,6,75,15400,6152,5434,718,2941,856,2085,2066,566,1500,68,33,35,0,0,0,648,257,391,88,0,88,51,0,51,20,0,20,1928,566,1362,201,0,201
710,6,75,15500,3584,2481,1103,2280,318,1962,1210,214,996,90,0,90,0,0,0,895,104,791,0,0,0,58,0,58,27,0,27,1071,199,872,197,15,182
711,6,75,15600,3274,2411,863,1462,310,1152,832,169,663,20,0,20,0,0,0,507,141,366,0,0,0,7,0,7,96,0,96,776,169,607,71,0,71
712,6,75,15700,5930,4713,1217,2677,771,1906,1704,385,1319,49,14,35,0,0,0,774,340,434,44,0,44,55,32,23,51,0,51,1613,369,1244,164,48,116
713,6,75,15801,4026,2552,1474,1727,490,1237,696,304,392,618,51,567,0,0,0,291,89,202,0,0,0,32,0,32,90,46,44,654,282,372,74,22,52
714,6,75,15802,3306,2631,675,1564,335,1229,1182,288,894,140,21,119,17,0,17,97,15,82,0,0,0,95,11,84,33,0,33,1116,269,847,184,30,154
715,6,75,15900,4256,2821,1435,2116,470,1646,910,165,745,315,39,276,21,0,21,786,266,520,25,0,25,47,0,47,12,0,12,891,165,726,121,0,121
716,6,75,16000,2769,1837,932,1737,473,1264,963,319,644,156,16,140,0,0,0,479,138,341,0,0,0,21,0,21,118,0,118,901,299,602,169,20,149
717,6,75,16100,5498,2486,3012,2602,187,2415,830,26,804,1058,25,1033,0,0,0,613,125,488,0,0,0,37,0,37,64,11,53,798,26,772,69,0,69
718,6,75,16200,2937,2304,633,1784,232,1552,1244,161,1083,88,15,73,0,0,0,307,47,260,0,0,0,75,0,75,70,9,61,1152,161,991,139,0,139
719,6,75,16300,4449,3395,1054,2037,465,1572,1249,386,863,341,15,326,0,0,0,259,47,212,0,0,0,29,0,29,159,17,142,1110,372,738,185,31,154
720,6,75,16400,4141,3437,704,1874,385,1489,1521,282,1239,167,81,86,0,0,0,81,22,59,0,0,0,14,0,14,91,0,91,1437,282,1155,112,0,112
721,6,75,16500,5731,4714,1017,2383,584,1799,1743,453,1290,198,76,122,11,0,11,123,55,68,0,0,0,212,0,212,96,0,96,1617,402,1215,338,51,287
722,6,75,16600,5613,4556,1057,2494,453,2041,1900,388,1512,52,0,52,14,0,14,383,65,318,0,0,0,14,0,14,131,0,131,1738,388,1350,162,0,162
723,6,75,16700,4805,4189,616,2422,712,1710,1974,578,1396,79,38,41,0,0,0,208,79,129,0,0,0,45,0,45,116,17,99,1768,528,1240,268,50,218
724,6,75,16801,3219,2470,749,1602,324,1278,1319,294,1025,117,11,106,0,0,0,89,9,80,0,0,0,0,0,0,77,10,67,1223,259,964,110,35,75
725,6,75,16802,3288,2450,838,1794,357,1437,1116,250,866,128,9,119,52,0,52,339,98,241,0,0,0,124,0,124,35,0,35,1024,250,774,224,0,224
