"","state","county","tract","B25064_001E","B19013_001E","B25003_001E","B25003_002E","B25003_003E","B25003A_001E","B25003A_002E","B25003A_003E","B25003B_001E","B25003B_002E","B25003B_003E","B25003C_001E","B25003C_002E","B25003C_003E","B25003D_001E","B25003D_002E","B25003D_003E","B25003E_001E","B25003E_002E","B25003E_003E","B25003F_001E","B25003F_002E","B25003F_003E","B25003G_001E","B25003G_002E","B25003G_003E","B25003H_001E","B25003H_002E","B25003H_003E","B25003I_001E","B25003I_002E","B25003I_003E"
"1386","06","085","512509",1532,81328,1227,988,239,1006,874,132,52,43,9,11,0,11,49,29,20,0,0,0,90,31,59,19,11,8,635,605,30,491,311,180
"1387","06","085","512510",1591,85225,2258,1287,971,1701,1083,618,51,31,20,13,13,0,240,96,144,0,0,0,211,22,189,42,42,0,1130,809,321,795,309,486
"1388","06","085","512602",1322,85750,802,482,320,676,400,276,4,0,4,0,0,0,84,71,13,0,0,0,35,11,24,3,0,3,375,304,71,343,107,236
"1389","06","085","512603",1341,44455,1101,233,868,785,141,644,15,0,15,31,0,31,44,23,21,0,0,0,210,69,141,16,0,16,177,74,103,854,136,718
"1390","06","085","512604",1466,37234,1174,381,793,879,313,566,11,0,11,27,7,20,38,38,0,0,0,0,199,19,180,20,4,16,180,96,84,945,247,698
"1391","06","085","513000",1537,35287,2223,10,2213,1135,10,1125,52,0,52,0,0,0,923,0,923,17,0,17,0,0,0,96,0,96,1057,10,1047,110,0,110
"1392","06","085","513500",1036,101111,306,209,97,267,179,88,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,9,0,9,233,150,83,38,33,5
"1393","06","095","250103",1318,65668,1547,925,622,493,347,146,460,187,273,0,0,0,394,264,130,20,20,0,116,73,43,64,34,30,419,297,122,206,131,75
"1394","06","095","250104",1934,81389,814,585,229,381,212,169,93,87,6,5,5,0,287,233,54,0,0,0,28,28,0,20,20,0,371,202,169,30,30,0
"1395","06","095","250105",1479,87950,2207,1388,819,513,271,242,485,315,170,0,0,0,1119,767,352,25,25,0,0,0,0,65,10,55,491,263,228,174,160,14
"1396","06","095","250106",2699,149479,1396,1253,143,500,444,56,221,193,28,0,0,0,590,531,59,9,9,0,20,20,0,56,56,0,423,367,56,122,122,0
"1397","06","095","250200",1353,47941,1472,709,763,775,574,201,320,26,294,0,0,0,179,46,133,0,0,0,56,31,25,142,32,110,626,546,80,269,83,186
"1398","06","095","250300",1404,48913,1114,667,447,693,475,218,195,111,84,0,0,0,209,72,137,0,0,0,9,9,0,8,0,8,465,347,118,235,128,107
"1399","06","095","250400",1259,45705,1034,633,401,572,366,206,189,40,149,39,39,0,107,99,8,0,0,0,76,61,15,51,28,23,456,325,131,231,141,90
"1400","06","095","250501",1667,56250,776,522,254,515,364,151,65,16,49,0,0,0,64,54,10,0,0,0,67,53,14,65,35,30,375,294,81,224,140,84
"1401","06","095","250502",1790,62733,1000,699,301,518,344,174,185,88,97,0,0,0,158,140,18,0,0,0,75,75,0,64,52,12,444,314,130,169,113,56
"1402","06","095","250601",1660,61029,1560,1017,543,845,508,337,418,345,73,0,0,0,120,78,42,26,0,26,40,36,4,111,50,61,534,315,219,353,231,122
"1403","06","095","250604",1564,84734,1384,960,424,662,476,186,267,166,101,0,0,0,329,242,87,21,21,0,42,8,34,63,47,16,574,412,162,161,103,58
"1404","06","095","250605",1901,88188,1577,1092,485,693,406,287,352,233,119,0,0,0,451,384,67,0,0,0,10,10,0,71,59,12,558,382,176,153,42,111
"1405","06","095","250701",1121,40500,1132,639,493,611,395,216,270,157,113,0,0,0,76,21,55,0,0,0,56,45,11,119,21,98,286,216,70,389,232,157
"1406","06","095","250801",1323,52054,1436,747,689,764,513,251,403,134,269,7,0,7,160,86,74,52,0,52,12,0,12,38,14,24,594,393,201,198,120,78
"1407","06","095","250900",668,20039,1207,101,1106,364,56,308,510,7,503,0,0,0,224,38,186,0,0,0,64,0,64,45,0,45,236,56,180,232,4,228
"1408","06","095","251000",1130,47841,1058,275,783,580,206,374,327,46,281,0,0,0,59,16,43,0,0,0,43,0,43,49,7,42,425,166,259,212,40,172
"1409","06","095","251100",1220,45072,1105,406,699,612,226,386,189,74,115,9,0,9,87,23,64,19,19,0,101,50,51,88,14,74,383,154,229,354,146,208
"1410","06","095","251200",1108,42794,1282,534,748,727,392,335,316,58,258,23,7,16,72,29,43,0,0,0,85,33,52,59,15,44,406,246,160,442,196,246
"1411","06","095","251300",1589,74063,1179,876,303,811,738,73,197,55,142,16,16,0,99,38,61,22,22,0,23,7,16,11,0,11,704,631,73,144,119,25
"1412","06","095","251400",1183,61583,2126,1335,791,1237,911,326,437,200,237,0,0,0,302,148,154,51,0,51,0,0,0,99,76,23,1085,871,214,252,119,133
"1413","06","095","251500",1075,36193,1464,396,1068,707,328,379,453,23,430,0,0,0,175,36,139,0,0,0,46,0,46,83,9,74,399,221,178,418,116,302
"1414","06","095","251600",978,31161,1069,183,886,527,112,415,366,22,344,0,0,0,41,0,41,0,0,0,62,18,44,73,31,42,470,100,370,138,49,89
"1415","06","095","251701",1062,40476,1368,513,855,799,312,487,281,108,173,41,4,37,162,32,130,0,0,0,48,31,17,37,26,11,646,269,377,236,96,140
"1416","06","095","251702",1300,70575,937,516,421,282,127,155,332,170,162,0,0,0,206,162,44,48,20,28,43,31,12,26,6,20,254,113,141,66,40,26
"1417","06","095","251802",785,17601,1213,311,902,487,177,310,226,11,215,0,0,0,405,115,290,0,0,0,19,8,11,76,0,76,327,116,211,196,69,127
"1418","06","095","251803",1671,71611,1384,945,439,620,450,170,187,91,96,0,0,0,334,212,122,11,0,11,179,150,29,53,42,11,404,298,106,432,339,93
"1419","06","095","251804",1775,73587,972,695,277,385,321,64,115,53,62,0,0,0,400,284,116,0,0,0,45,28,17,27,9,18,156,114,42,292,253,39
"1420","06","095","251901",1194,41830,1829,730,1099,911,289,622,582,223,359,9,9,0,257,153,104,0,0,0,44,44,0,26,12,14,621,234,387,360,103,257
"1421","06","095","251902",1549,56233,1773,1007,766,623,407,216,450,162,288,0,0,0,386,288,98,50,23,27,96,64,32,168,63,105,352,207,145,483,295,188
"1422","06","095","251903",1592,79539,1653,1130,523,446,261,185,693,526,167,0,0,0,387,256,131,37,9,28,66,54,12,24,24,0,183,92,91,329,223,106
"1423","06","095","252000",1279,62361,2148,1111,1037,1698,943,755,151,0,151,44,44,0,185,66,119,0,0,0,49,49,0,21,9,12,1621,891,730,160,101,59
"1424","06","095","252102",1471,64661,1473,886,587,1149,734,415,105,21,84,6,0,6,79,72,7,0,0,0,71,17,54,63,42,21,1005,668,337,201,95,106
"1425","06","095","252103",1248,71214,1980,993,987,700,319,381,465,214,251,26,5,21,598,364,234,43,0,43,40,40,0,108,51,57,509,273,236,324,96,228
"1426","06","095","252104",1413,140405,1812,1551,261,1183,1058,125,129,111,18,0,0,0,353,307,46,0,0,0,48,48,0,99,27,72,1083,994,89,158,122,36
"1427","06","095","252105",1753,89310,1250,998,252,981,769,212,77,58,19,0,0,0,130,109,21,0,0,0,18,18,0,44,44,0,851,699,152,157,97,60
"1428","06","095","252106",1500,93936,1717,1081,636,1326,857,469,115,50,65,8,8,0,211,109,102,11,11,0,9,9,0,37,37,0,1125,730,395,253,179,74
"1429","06","095","252107",1449,84239,1404,1105,299,1143,957,186,60,60,0,0,0,0,131,34,97,0,0,0,8,0,8,62,54,8,1087,934,153,93,44,49
"1430","06","095","252108",1387,75662,1345,861,484,1072,717,355,114,42,72,0,0,0,80,23,57,10,10,0,22,22,0,47,47,0,988,663,325,138,101,37
"1431","06","095","252201",2302,118150,3030,2477,553,1865,1607,258,241,165,76,0,0,0,569,497,72,40,0,40,157,100,57,158,108,50,1685,1517,168,291,190,101
"1432","06","095","252202",2124,102083,3191,2639,552,1557,1359,198,212,175,37,0,0,0,858,650,208,37,19,18,358,307,51,169,129,40,1411,1213,198,566,505,61
"1433","06","095","252305",1602,98056,1680,1219,461,1131,859,272,136,109,27,20,20,0,304,174,130,0,0,0,69,50,19,20,7,13,935,707,228,334,222,112
"1434","06","095","252306",1383,88162,1241,943,298,931,745,186,159,77,82,0,0,0,104,79,25,0,0,0,23,23,0,24,19,5,810,632,178,152,144,8
"1435","06","095","252310",2399,115221,1261,937,324,923,679,244,102,68,34,0,0,0,181,144,37,0,0,0,16,16,0,39,30,9,801,567,234,129,119,10
"1436","06","095","252311",1848,109821,1449,1069,380,891,674,217,236,143,93,0,0,0,204,185,19,0,0,0,9,9,0,109,58,51,738,564,174,183,136,47
"1437","06","095","252312",1475,65495,1342,679,663,883,451,432,188,67,121,31,24,7,162,87,75,40,24,16,0,0,0,38,26,12,673,352,321,242,123,119
"1438","06","095","252313",1227,86595,2193,1270,923,1179,844,335,457,82,375,0,0,0,391,315,76,0,0,0,136,14,122,30,15,15,1046,775,271,269,83,186
"1439","06","095","252314",1535,65288,1361,764,597,707,368,339,164,77,87,12,0,12,186,113,73,113,113,0,90,28,62,89,65,24,638,319,319,184,108,76
"1440","06","095","252315",1743,96532,1436,1155,281,769,665,104,253,169,84,0,0,0,237,212,25,22,22,0,42,8,34,113,79,34,668,590,78,180,107,73
"1441","06","095","252316",1662,85833,1138,671,467,589,410,179,230,109,121,0,0,0,161,123,38,0,0,0,59,6,53,99,23,76,479,315,164,181,113,68
"1442","06","095","252317",2019,112149,2153,1546,607,1022,727,295,393,310,83,14,0,14,558,429,129,21,0,21,72,20,52,73,60,13,848,660,188,279,107,172
"1443","06","095","252401",1450,57361,1313,655,658,704,415,289,171,71,100,0,0,0,169,39,130,0,0,0,221,82,139,48,48,0,517,316,201,434,207,227
"1444","06","095","252402",899,47298,1749,707,1042,865,354,511,293,99,194,35,35,0,231,100,131,18,0,18,223,96,127,84,23,61,550,288,262,583,181,402
"1445","06","095","252501",1008,40033,913,257,656,408,178,230,149,8,141,29,0,29,78,15,63,0,0,0,193,56,137,56,0,56,296,135,161,327,99,228
"1446","06","095","252502",1048,35200,654,114,540,375,91,284,89,7,82,0,0,0,44,0,44,0,0,0,96,10,86,50,6,44,325,67,258,169,34,135
"1447","06","095","252604",967,34909,1038,357,681,472,175,297,170,56,114,0,0,0,123,17,106,37,37,0,138,39,99,98,33,65,294,143,151,323,78,245
"1448","06","095","252605",1048,36750,1895,597,1298,755,335,420,447,59,388,73,20,53,206,90,116,53,0,53,321,78,243,40,15,25,488,267,221,700,198,502
"1449","06","095","252606",942,43304,1632,557,1075,710,293,417,358,72,286,0,0,0,213,59,154,5,0,5,294,94,200,52,39,13,476,228,248,535,166,369
"1450","06","095","252607",1009,34787,1150,405,745,536,285,251,180,35,145,0,0,0,69,13,56,19,6,13,317,43,274,29,23,6,294,239,55,569,89,480
"1451","06","095","252608",1193,49722,1288,512,776,498,253,245,352,114,238,17,17,0,100,26,74,0,0,0,281,95,186,40,7,33,373,219,154,440,146,294
"1452","06","095","252610",1492,65179,1028,647,381,559,370,189,238,91,147,0,0,0,83,64,19,0,0,0,105,105,0,43,17,26,407,292,115,290,190,100
"1453","06","095","252611",1176,41563,1074,481,593,376,238,138,367,136,231,22,0,22,75,64,11,27,21,6,84,11,73,123,11,112,218,128,90,335,132,203
"1454","06","095","252702",1492,73776,2239,1277,962,948,534,414,469,285,184,28,12,16,544,350,194,0,0,0,106,37,69,144,59,85,746,432,314,366,157,209
"1455","06","095","252703",1613,66944,1218,686,532,448,206,242,272,222,50,0,0,0,289,216,73,0,0,0,171,42,129,38,0,38,355,199,156,273,58,215
"1456","06","095","252704",1185,57992,1655,840,815,735,496,239,401,129,272,23,18,5,257,72,185,0,0,0,152,98,54,87,27,60,578,387,191,321,210,111
"1457","06","095","252705",1756,73987,1787,1218,569,801,594,207,374,218,156,49,27,22,274,212,62,86,62,24,124,87,37,79,18,61,592,463,129,370,228,142
"1458","06","095","252706",2199,86654,1193,947,246,716,556,160,171,108,63,0,0,0,195,175,20,0,0,0,65,65,0,46,43,3,586,444,142,219,192,27
"1459","06","095","252707",1407,48299,1677,991,686,835,620,215,375,71,304,10,0,10,153,86,67,0,0,0,171,99,72,133,115,18,654,523,131,416,238,178
"1460","06","095","252801",1806,55682,840,13,827,538,0,538,112,13,99,0,0,0,85,0,85,13,0,13,20,0,20,72,0,72,461,0,461,124,0,124
"1461","06","095","252802",1748,55000,280,0,280,212,0,212,46,0,46,0,0,0,4,0,4,0,0,0,0,0,0,18,0,18,191,0,191,21,0,21
"1462","06","095","252903",1145,108625,1665,1374,291,1500,1227,273,20,20,0,2,2,0,41,33,8,9,9,0,60,60,0,33,23,10,1410,1181,229,141,97,44
"1463","06","095","252904",1647,95580,2254,1513,741,1513,1001,512,150,107,43,20,9,11,225,198,27,0,0,0,173,117,56,173,81,92,1354,895,459,405,278,127
"1464","06","095","252908",1456,72839,1283,577,706,1048,502,546,42,22,20,0,0,0,83,9,74,0,0,0,59,22,37,51,22,29,911,405,506,204,119,85
"1465","06","095","252909",1897,92188,1050,834,216,858,702,156,51,51,0,23,8,15,55,41,14,0,0,0,41,10,31,22,22,0,775,646,129,144,86,58
"1466","06","095","252910",1747,88539,2009,1355,654,1441,916,525,194,126,68,0,0,0,74,57,17,13,13,0,74,61,13,213,182,31,1260,806,454,265,181,84
"1467","06","095","252911",1135,46364,2728,1606,1122,2389,1390,999,39,25,14,6,6,0,88,63,25,0,0,0,126,57,69,80,65,15,2252,1331,921,274,116,158
"1468","06","095","252912",2179,108056,1836,1334,502,1464,1153,311,117,73,44,0,0,0,151,44,107,6,6,0,41,30,11,57,28,29,1274,979,295,251,215,36
"1469","06","095","252913",1820,84731,1628,1113,515,1199,792,407,141,116,25,11,0,11,88,58,30,22,0,22,71,71,0,96,76,20,1020,672,348,281,211,70
"1470","06","095","252914",1460,86653,1801,1221,580,1239,874,365,222,63,159,10,0,10,193,178,15,0,0,0,66,66,0,71,40,31,1092,783,309,245,157,88
"1471","06","095","252915",2209,122743,1287,1102,185,748,672,76,165,121,44,0,0,0,214,190,24,0,0,0,93,93,0,67,26,41,607,531,76,238,238,0
"1472","06","095","253000",-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1473","06","095","253101",1249,57372,2047,1106,941,1729,976,753,77,36,41,32,0,32,15,7,8,14,14,0,107,0,107,73,73,0,1425,841,584,405,152,253
"1474","06","095","253105",1318,48955,2408,739,1669,1668,573,1095,181,58,123,64,15,49,162,34,128,0,0,0,45,45,0,288,14,274,1427,488,939,427,145,282
"1475","06","095","253106",1432,72532,1259,658,601,926,522,404,127,20,107,10,10,0,81,38,43,0,0,0,89,63,26,26,5,21,849,469,380,185,126,59
"1476","06","095","253107",1363,53193,2325,1091,1234,1675,972,703,173,71,102,0,0,0,75,16,59,0,0,0,267,17,250,135,15,120,1442,855,587,539,149,390
"1477","06","095","253108",1154,70533,1612,955,657,1123,760,363,163,19,144,0,0,0,130,108,22,6,6,0,54,0,54,136,62,74,907,630,277,279,139,140
"1478","06","095","253201",2078,100692,1819,1598,221,1598,1414,184,99,79,20,0,0,0,27,27,0,0,0,0,27,10,17,68,68,0,1467,1293,174,183,156,27
"1479","06","095","253203",1377,68011,1429,696,733,1175,587,588,88,48,40,6,0,6,32,16,16,0,0,0,101,35,66,27,10,17,1034,541,493,268,98,170
"1480","06","095","253204",1019,67101,2351,1166,1185,1572,883,689,253,71,182,0,0,0,98,54,44,0,0,0,263,73,190,165,85,80,1344,843,501,603,188,415
"1481","06","095","253205",1341,68833,990,556,434,680,441,239,60,8,52,0,0,0,36,22,14,0,0,0,167,63,104,47,22,25,588,376,212,265,134,131
"1482","06","095","253206",2201,104141,1005,767,238,815,638,177,27,17,10,0,0,0,96,45,51,0,0,0,28,28,0,39,39,0,704,541,163,139,125,14
"1483","06","095","253300",1104,84476,913,490,423,675,412,263,0,0,0,8,0,8,20,20,0,0,0,0,182,30,152,28,28,0,639,407,232,226,35,191
"1484","06","095","253402",1149,63731,2204,1363,841,1593,1026,567,50,20,30,31,13,18,57,0,57,0,0,0,402,250,152,71,54,17,1149,714,435,919,600,319
"1485","06","095","253403",1684,88384,1521,1287,234,1227,1031,196,10,0,10,0,0,0,62,62,0,0,0,0,169,152,17,53,42,11,1058,942,116,374,266,108
"1486","06","095","253404",1109,66929,2191,1388,803,1667,1149,518,136,7,129,0,0,0,38,26,12,25,25,0,213,103,110,112,78,34,1343,980,363,593,328,265
"1487","06","095","253500",1282,52903,4405,3189,1216,3460,2518,942,319,253,66,25,0,25,371,336,35,0,0,0,187,50,137,43,32,11,3299,2404,895,331,147,184
"1488","06","095","980000",-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1489","06","097","150100",1313,98603,1025,751,274,1000,726,274,0,0,0,13,13,0,0,0,0,0,0,0,7,7,0,5,5,0,983,718,265,24,15,9
"1490","06","097","150202",1380,78971,2348,1558,790,2129,1422,707,0,0,0,0,0,0,29,29,0,0,0,0,150,99,51,40,8,32,1928,1319,609,351,202,149
"1491","06","097","150203",1615,55801,2273,1284,989,2119,1229,890,0,0,0,0,0,0,55,55,0,0,0,0,78,0,78,21,0,21,2044,1229,815,174,0,174
"1492","06","097","150204",1433,75186,1741,918,823,1621,892,729,0,0,0,13,5,8,12,0,12,0,0,0,68,10,58,27,11,16,1577,858,719,112,44,68
"1493","06","097","150303",1620,69745,2292,1921,371,2235,1864,371,0,0,0,15,15,0,17,17,0,0,0,0,0,0,0,25,25,0,2184,1829,355,66,50,16
"1494","06","097","150304",1388,83676,2182,1312,870,1824,1251,573,17,17,0,13,0,13,0,0,0,35,0,35,270,44,226,23,0,23,1603,1192,411,520,103,417
"1495","06","097","150305",1213,50997,1789,879,910,1267,729,538,12,0,12,0,0,0,29,20,9,0,0,0,463,112,351,18,18,0,749,583,166,981,258,723
"1496","06","097","150306",1126,59779,1645,1095,550,1388,967,421,0,0,0,5,0,5,27,10,17,0,0,0,211,106,105,14,12,2,1269,907,362,333,169,164
"1497","06","097","150500",1319,72049,2185,1439,746,2140,1406,734,0,0,0,12,0,12,33,33,0,0,0,0,0,0,0,0,0,0,2082,1392,690,70,14,56
"1498","06","097","150601",1498,83056,1378,931,447,1083,806,277,0,0,0,11,0,11,46,23,23,16,16,0,199,63,136,23,23,0,923,770,153,371,108,263
"1499","06","097","150602",2106,82910,1460,1299,161,1233,1081,152,0,0,0,0,0,0,113,113,0,0,0,0,79,70,9,35,35,0,1133,981,152,154,145,9
"1500","06","097","150603",1171,65580,2561,1535,1026,2186,1366,820,0,0,0,0,0,0,111,49,62,0,0,0,227,120,107,37,0,37,2097,1345,752,315,132,183
"1501","06","097","150607",1845,110147,1770,1388,382,1572,1254,318,11,11,0,4,4,0,92,58,34,0,0,0,61,31,30,30,30,0,1490,1205,285,147,84,63
"1502","06","097","150609",1632,56304,1948,1439,509,1664,1239,425,7,7,0,0,0,0,107,107,0,0,0,0,145,74,71,25,12,13,1447,1093,354,362,220,142
"1503","06","097","150610",1895,92917,1359,1073,286,1138,943,195,0,0,0,0,0,0,82,65,17,0,0,0,76,19,57,63,46,17,1078,894,184,160,87,73
"1504","06","097","150611",1695,86929,1547,799,748,1193,652,541,77,31,46,0,0,0,134,94,40,0,0,0,115,13,102,28,9,19,1077,575,502,281,121,160
"1505","06","097","150612",2073,105035,1627,1165,462,1388,961,427,10,0,10,5,5,0,76,76,0,0,0,0,92,79,13,56,44,12,1341,929,412,139,124,15
"1506","06","097","150701",1491,60461,2061,919,1142,1684,823,861,0,0,0,0,0,0,58,12,46,0,0,0,228,25,203,91,59,32,1646,785,861,298,63,235
"1507","06","097","150702",1817,101964,1819,1402,417,1693,1317,376,0,0,0,0,0,0,57,57,0,0,0,0,33,20,13,36,8,28,1606,1266,340,120,71,49
"1508","06","097","150800",1416,78864,2008,1036,972,1738,999,739,24,0,24,0,0,0,61,37,24,0,0,0,120,0,120,65,0,65,1636,963,673,255,36,219
"1509","06","097","150901",1136,60000,2002,1077,925,1619,906,713,70,0,70,23,8,15,29,29,0,0,0,0,195,96,99,66,38,28,1479,862,617,353,130,223
"1510","06","097","150902",1578,82527,1397,941,456,1344,910,434,0,0,0,10,0,10,0,0,0,0,0,0,5,5,0,38,26,12,1278,855,423,72,55,17
"1511","06","097","151000",1332,75461,1512,893,619,1345,841,504,14,8,6,3,3,0,51,37,14,0,0,0,63,0,63,36,4,32,1223,795,428,201,46,155
"1512","06","097","151100",1678,75923,1891,1146,745,1748,1094,654,13,7,6,15,9,6,14,8,6,0,0,0,87,14,73,14,14,0,1651,1055,596,188,57,131
"1513","06","097","151201",1293,49554,2799,1786,1013,2091,1309,782,24,24,0,0,0,0,161,30,131,0,0,0,439,394,45,84,29,55,1980,1270,710,567,450,117
"1514","06","097","151203",1503,71706,1896,1128,768,1734,1027,707,10,10,0,0,0,0,48,41,7,0,0,0,62,17,45,42,33,9,1607,954,653,215,107,108
"1515","06","097","151204",1296,60321,1326,763,563,1065,638,427,29,21,8,0,0,0,41,16,25,0,0,0,71,23,48,120,65,55,993,588,405,158,73,85
"1516","06","097","151301",1192,58852,1599,824,775,1208,666,542,56,0,56,0,0,0,74,26,48,0,0,0,162,75,87,99,57,42,1030,590,440,380,174,206
"1517","06","097","151305",1192,43867,2366,590,1776,1842,417,1425,57,39,18,11,0,11,87,47,40,0,0,0,304,70,234,65,17,48,1606,359,1247,586,128,458
"1518","06","097","151306",1361,54836,1550,872,678,1275,759,516,16,10,6,6,0,6,105,55,50,0,0,0,89,19,70,59,29,30,1194,732,462,182,46,136
"1519","06","097","151307",1906,84557,1958,1420,538,1654,1266,388,22,0,22,38,0,38,70,70,0,0,0,0,64,40,24,110,44,66,1517,1181,336,251,125,126
"1520","06","097","151308",1432,55385,1914,992,922,1625,892,733,55,14,41,0,0,0,51,8,43,0,0,0,98,78,20,85,0,85,1537,835,702,211,119,92
"1521","06","097","151309",1600,83772,1968,1288,680,1776,1209,567,46,0,46,0,0,0,83,52,31,6,0,6,28,13,15,29,14,15,1576,1064,512,291,174,117
"1522","06","097","151310",1473,63778,1491,747,744,1196,619,577,10,10,0,0,0,0,113,96,17,0,0,0,98,11,87,74,11,63,1092,569,523,239,61,178
"1523","06","097","151311",1845,67273,2272,1238,1034,1960,1104,856,34,0,34,31,0,31,169,69,100,0,0,0,43,43,0,35,22,13,1899,1084,815,141,46,95
"1524","06","097","151401",1334,66875,2419,1222,1197,1727,920,807,0,0,0,48,0,48,169,111,58,12,0,12,363,143,220,100,48,52,1438,842,596,730,221,509
"1525","06","097","151402",1176,46102,3329,1488,1841,2294,1061,1233,48,37,11,73,16,57,117,47,70,42,22,20,564,179,385,191,126,65,1759,822,937,1210,463,747
"1526","06","097","151502",1527,64967,2977,1370,1607,2523,1254,1269,119,35,84,24,7,17,105,43,62,0,0,0,86,16,70,120,15,105,2513,1254,1259,144,31,113
"1527","06","097","151503",1797,125762,1377,1290,87,1326,1239,87,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,13,13,0,1313,1226,87,26,26,0
"1528","06","097","151504",1637,92292,1316,1012,304,1200,917,283,42,30,12,0,0,0,39,36,3,0,0,0,6,0,6,29,29,0,1124,889,235,94,28,66
"1529","06","097","151601",1671,64643,1680,1253,427,1599,1187,412,0,0,0,0,0,0,46,46,0,0,0,0,6,6,0,29,14,15,1586,1174,412,13,13,0
"1530","06","097","151602",1715,66031,1861,1616,245,1854,1609,245,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1818,1573,245,36,36,0
"1531","06","097","151700",1308,64441,2697,1138,1559,2216,1026,1190,14,0,14,0,0,0,104,52,52,31,0,31,121,0,121,211,60,151,2044,972,1072,417,54,363
"1532","06","097","151800",1483,66900,2048,1219,829,1848,1093,755,10,10,0,0,0,0,25,25,0,0,0,0,93,19,74,72,72,0,1729,1056,673,206,50,156
"1533","06","097","151900",1071,41500,1398,371,1027,1098,332,766,59,0,59,27,10,17,24,0,24,0,0,0,109,18,91,81,11,70,950,308,642,285,52,233
"1534","06","097","152000",1103,41974,920,91,829,745,80,665,27,0,27,13,3,10,8,0,8,0,0,0,69,0,69,58,8,50,696,80,616,125,0,125
"1535","06","097","152100",1390,60398,1053,539,514,852,464,388,0,0,0,14,0,14,43,36,7,6,0,6,126,39,87,12,0,12,805,427,378,187,76,111
"1536","06","097","152201",1328,56138,1687,642,1045,1405,611,794,46,9,37,6,0,6,42,6,36,0,0,0,44,4,40,144,12,132,1343,611,732,202,4,198
"1537","06","097","152202",1475,53098,2738,1419,1319,2163,1326,837,52,0,52,35,16,19,128,25,103,0,0,0,192,0,192,168,52,116,2086,1313,773,415,81,334
"1538","06","097","152203",1181,50000,1810,609,1201,1493,587,906,69,0,69,35,0,35,20,0,20,0,0,0,44,13,31,149,9,140,1389,576,813,157,24,133
"1539","06","097","152300",1676,88438,1818,1326,492,1689,1250,439,0,0,0,0,0,0,42,21,21,0,0,0,0,0,0,87,55,32,1584,1177,407,137,73,64
"1540","06","097","152400",2067,105604,4287,3248,1039,3268,2681,587,31,0,31,90,0,90,483,380,103,32,32,0,200,84,116,183,71,112,3212,2625,587,318,140,178
"1541","06","097","152501",1507,67994,1671,788,883,1459,687,772,45,12,33,21,21,0,52,22,30,0,0,0,67,30,37,27,16,11,1368,687,681,170,42,128
"1542","06","097","152502",1537,51716,1513,927,586,1368,869,499,0,0,0,21,12,9,60,29,31,0,0,0,49,10,39,15,7,8,1196,816,380,221,63,158
"1543","06","097","152600",1815,101431,3176,2610,566,2973,2454,519,24,24,0,0,0,0,81,61,20,0,0,0,0,0,0,98,71,27,2788,2396,392,185,58,127
"1544","06","097","152701",1672,62385,2160,1447,713,1899,1287,612,17,17,0,0,0,0,45,45,0,0,0,0,52,0,52,147,98,49,1769,1234,535,159,82,77
