geoid,state,county_fip,tract,tot_pop,tot_pop_po,tot_pop_ci,tot_hh,pop_zvhhs,tot_fam,tot_pop_ov,pop_hus_re,pop_poc,pop_over75,pop_spfam,pop_lep,pop_below2,pop_disabi,pct_poc,pct_over75,pct_spfam,pct_lep,pct_below2,pct_disab,pct_zvhhs,pct_hus_re,over75_1_2,poc_1_2,spfam_1_2,disab_1_2,lep_1_2,below2_1_2,zvhh_1_2,hus_re_1_2,coc_2035,coc_2040,epc_2050,e2040_2050,epc_class
6085503313,6,85,503313,4688,4679,4688,1331,0,1249,4515,31,4060,154,145,432,446,230,0.866040956,0.032849829,0.116092874,0.095681063,0.095319513,0.049061433,0,0.023290759,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085503322,6,85,503322,4428,4428,4428,1063,40,924,4289,25,3976,217,74,481,725,435,0.897922313,0.049006323,0.08008658,0.112147354,0.163730804,0.098238482,0.037629351,0.023518344,0,1,0,0,0,0,0,0,0,0,0,0,NA
6085506601,6,85,506601,4576,4576,4576,1675,70,1256,4251,257,2939,252,157,177,742,303,0.642263986,0.05506993,0.125,0.041637262,0.16215035,0.066215035,0.041791045,0.153432836,0,0,0,0,0,0,0,1,0,0,0,0,NA
6085506701,6,85,506701,4012,4003,4003,1303,42,1101,3817,73,2058,246,24,153,340,410,0.512961117,0.061316052,0.021798365,0.040083835,0.084936298,0.102423183,0.032233308,0.056024559,0,0,0,0,0,0,0,0,0,0,0,0,NA
6085506702,6,85,506702,6170,6170,6170,1990,100,1446,5717,248,2867,532,121,294,1350,669,0.464667747,0.086223663,0.083679115,0.051425573,0.218800648,0.108427877,0.050251256,0.124623116,1,0,0,0,0,0,0,0,0,0,0,0,NA
6085506803,6,85,506803,7245,7217,7217,2302,33,1813,6952,185,3140,465,42,56,1061,737,0.433402346,0.064182195,0.023166023,0.008055236,0.147013995,0.102119994,0.014335361,0.0803649,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001440100,6,1,440100,2660,2605,2605,1119,186,611,2513,196,1606,635,67,86,448,369,0.603759398,0.238721805,0.109656301,0.034222045,0.171976967,0.141650672,0.166219839,0.17515639,1,0,0,1,0,0,1,1,0,0,0,0,NA
6001441301,6,1,441301,3323,3323,3323,1170,40,868,3131,88,2708,96,80,83,378,161,0.814926271,0.028889558,0.092165899,0.026509103,0.113752633,0.048450196,0.034188034,0.075213675,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001421800,6,1,421800,2139,2129,2139,890,110,560,2046,43,555,168,35,51,260,181,0.259467041,0.078541374,0.0625,0.024926686,0.122123062,0.084618981,0.123595506,0.048314607,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001423000,6,1,423000,4991,4991,4991,2062,485,950,4786,449,2350,226,89,197,1029,505,0.470847526,0.045281507,0.093684211,0.041161722,0.206171108,0.101182128,0.235208535,0.217749758,0,0,0,0,0,0,1,1,0,0,0,0,NA
6001428100,6,1,428100,4968,4968,4968,2030,183,1285,4725,162,2207,209,166,282,595,473,0.444243156,0.042069243,0.129182879,0.05968254,0.119766506,0.09520934,0.090147783,0.079802956,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001428400,6,1,428400,4653,4352,4352,1898,74,940,4287,177,2742,305,96,227,662,289,0.589297228,0.065549108,0.10212766,0.052950781,0.152113971,0.06640625,0.038988409,0.093256059,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001430200,6,1,430200,6677,6558,6608,2411,100,1980,6374,70,2588,522,136,273,312,750,0.387599221,0.078178823,0.068686869,0.042830248,0.04757548,0.113498789,0.041476566,0.029033596,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001432200,6,1,432200,4443,4419,4419,1761,167,1106,4074,286,2901,434,144,331,1111,402,0.652937205,0.097681747,0.130198915,0.081246932,0.251414347,0.090970808,0.094832482,0.162407723,1,0,0,0,0,0,0,1,0,0,0,0,NA
6001432400,6,1,432400,6583,6414,6583,1822,149,1295,6311,207,5324,263,260,708,1880,616,0.80874981,0.03995139,0.200772201,0.112185074,0.293108824,0.093574358,0.081778266,0.113611416,0,1,1,0,0,1,0,0,1,1,1,0,High
6001433800,6,1,433800,7849,7710,7757,2600,178,1695,7608,405,6939,572,316,1247,1906,666,0.884061664,0.072875526,0.186430678,0.163906414,0.247211414,0.085857935,0.068461538,0.155769231,0,1,1,0,1,0,0,1,1,1,0,-1,NA
6001438000,6,1,438000,4119,4119,4119,1144,16,906,3769,59,2967,163,87,215,1050,343,0.720320466,0.039572712,0.09602649,0.057044309,0.254916242,0.083272639,0.013986014,0.051573427,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001434000,6,1,434000,5156,5156,5156,1774,177,1232,4808,346,4435,130,343,947,2058,422,0.860162917,0.025213344,0.278409091,0.196963394,0.399146625,0.081846393,0.099774521,0.195039459,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6001435102,6,1,435102,6245,4828,6245,1618,36,1154,5952,75,4287,244,117,206,994,433,0.686469175,0.039071257,0.101386482,0.034610215,0.205882353,0.069335468,0.022249691,0.046353523,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001435500,6,1,435500,4102,4069,4069,1506,132,852,3833,381,2933,260,159,521,1160,518,0.715017065,0.063383715,0.186619718,0.135924863,0.28508233,0.127304006,0.087649402,0.252988048,0,1,1,1,1,1,0,1,1,1,1,0,High
6001440307,6,1,440307,4488,4475,4466,1590,79,1158,4284,79,3577,540,68,442,1051,730,0.79701426,0.120320856,0.058721934,0.103174603,0.234860335,0.163457232,0.049685535,0.049685535,1,1,0,1,0,0,0,0,0,0,0,0,NA
6001441401,6,1,441401,8702,8654,8702,2522,123,2092,8078,158,7103,448,130,523,1365,551,0.816249138,0.051482418,0.062141491,0.064743748,0.157730529,0.063318777,0.048770817,0.062648692,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001441601,6,1,441601,5093,5087,5087,1491,45,1260,4728,46,3818,398,90,391,678,381,0.749656391,0.078146476,0.071428571,0.082698816,0.133280912,0.074896796,0.030181087,0.030851777,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001442800,6,1,442800,2836,2836,2836,904,31,675,2713,11,1816,189,71,167,253,252,0.640338505,0.066643159,0.105185185,0.061555474,0.089210155,0.088857546,0.034292035,0.012168142,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001443102,6,1,443102,4881,4881,4881,1492,28,1392,4634,19,4067,385,62,307,194,288,0.833230895,0.078877279,0.04454023,0.066249461,0.039745954,0.059004302,0.018766756,0.012734584,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001443200,6,1,443200,3886,3886,3886,1217,17,1148,3796,10,3166,204,45,124,224,156,0.814719506,0.05249614,0.039198606,0.032665964,0.05764282,0.040144107,0.013968776,0.008216927,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001444100,6,1,444100,7696,7696,7696,2518,132,2055,7419,0,4596,939,89,391,893,753,0.597193347,0.122011435,0.043309002,0.052702521,0.116034304,0.097843035,0.052422558,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001444500,6,1,444500,7352,7325,7352,2052,31,1734,6957,264,6093,192,264,537,1406,548,0.828754081,0.026115343,0.152249135,0.077188443,0.191945392,0.074537541,0.015107212,0.128654971,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001450601,6,1,450601,3633,3633,3633,1343,1,1019,3539,37,1566,183,59,115,271,211,0.43104872,0.050371594,0.057899902,0.032495055,0.074593999,0.058078723,0.000744602,0.027550261,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001450741,6,1,450741,5575,5336,5443,2032,85,1504,5443,161,2544,464,304,273,617,402,0.45632287,0.0832287,0.20212766,0.050156164,0.115629685,0.073856329,0.041830709,0.079232283,1,0,1,0,0,0,0,0,0,0,0,0,NA
6001451101,6,1,451101,7804,7686,7719,2394,33,1955,7197,105,2928,247,71,237,510,361,0.375192209,0.031650436,0.036317136,0.032930388,0.066354411,0.046767716,0.013784461,0.043859649,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001441923,6,1,441923,6465,6124,6124,2386,386,1663,5951,493,5072,610,148,359,1279,667,0.784532096,0.094354215,0.088995791,0.060325996,0.208850425,0.108915741,0.161777033,0.206621961,1,1,0,0,0,0,1,1,1,1,0,-1,NA
6001442400,6,1,442400,6647,6647,6647,2016,74,1624,6393,40,5149,350,62,617,997,527,0.774635174,0.052655333,0.03817734,0.09651181,0.149992478,0.079283887,0.036706349,0.01984127,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001444200,6,1,444200,7028,7023,7028,1887,50,1588,6617,9,5479,390,213,552,897,511,0.779595902,0.055492316,0.134130982,0.08342149,0.127723195,0.072709163,0.026497085,0.004769475,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001450604,6,1,450604,5577,5577,5577,1887,34,1619,5390,117,2239,358,114,38,590,374,0.401470325,0.064192218,0.070413836,0.007050093,0.105791644,0.067061144,0.018018018,0.06200318,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001450701,6,1,450701,8663,8660,8663,2844,60,2438,8432,62,3739,554,86,218,361,506,0.431605679,0.063950133,0.035274815,0.02585389,0.041685912,0.058409327,0.021097046,0.021800281,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001435800,6,1,435800,5510,5510,5510,1658,42,1365,5236,38,4595,164,133,548,673,540,0.833938294,0.029764065,0.097435897,0.104660046,0.122141561,0.09800363,0.025331725,0.02291918,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001435900,6,1,435900,5525,5504,5525,1644,69,1380,5185,70,3867,404,139,496,1016,436,0.699909502,0.073122172,0.100724638,0.095660559,0.184593023,0.078914027,0.041970803,0.042579075,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001436500,6,1,436500,5206,5206,5206,1734,158,1102,4736,290,4466,94,286,554,1722,221,0.85785632,0.018056089,0.259528131,0.116976351,0.330772186,0.042451018,0.0911188,0.167243368,0,1,1,0,0,1,0,1,1,1,1,0,High
6001436700,6,1,436700,3290,3284,3290,1056,83,778,3180,104,2729,166,162,370,787,277,0.829483283,0.050455927,0.208226221,0.116352201,0.239646772,0.084194529,0.078598485,0.098484848,0,1,1,0,0,0,0,0,1,1,0,-1,NA
6095250200,6,95,250200,3981,3926,3935,1461,79,1025,3819,153,2562,305,304,196,1390,588,0.643556895,0.076613916,0.296585366,0.051322336,0.354049924,0.149428208,0.054072553,0.104722793,0,0,1,1,0,1,0,0,0,0,0,0,NA
6095251000,6,95,251000,2648,2620,2648,1047,84,594,2522,261,1921,76,292,159,1245,287,0.725453172,0.028700906,0.491582492,0.063045202,0.47519084,0.108383686,0.080229226,0.249283668,0,1,1,0,0,1,0,1,1,1,1,0,High
6095251804,6,95,251804,3746,3746,3746,1023,6,887,3504,47,3291,208,190,150,933,385,0.878537106,0.055525894,0.214205186,0.042808219,0.24906567,0.102776295,0.005865103,0.045943304,0,1,1,0,0,0,0,0,0,0,0,0,NA
6095252106,6,95,252106,4295,4295,4295,1655,58,1144,4059,184,1672,318,86,34,633,561,0.389289872,0.074039581,0.075174825,0.008376447,0.147380675,0.130616997,0.035045317,0.111178248,0,0,0,1,0,0,0,0,0,0,0,0,NA
6095250300,6,95,250300,2990,2881,2929,1111,134,690,2797,133,2145,256,185,201,1315,555,0.717391304,0.085618729,0.268115942,0.07186271,0.456438737,0.189484466,0.120612061,0.119711971,1,1,1,1,0,1,0,0,1,1,1,0,High
6095250502,6,95,250502,3621,3578,3621,1110,47,819,3426,103,2880,220,102,86,1007,457,0.795360398,0.060756697,0.124542125,0.02510216,0.281442146,0.12620823,0.042342342,0.092792793,0,1,0,1,0,1,0,0,0,0,1,1,High
6095252103,6,95,252103,5607,5600,5587,1898,20,1305,5340,262,3999,354,211,187,1092,689,0.713215623,0.063135367,0.161685824,0.035018727,0.195,0.123321997,0.010537408,0.138040042,0,1,0,1,0,0,0,0,0,0,0,0,NA
6095252402,6,95,252402,5518,5498,5498,1752,181,1263,5111,278,4338,213,387,670,1841,717,0.786154404,0.038600942,0.306413302,0.131089806,0.334849036,0.130411059,0.103310502,0.158675799,0,1,1,1,1,1,0,1,1,1,1,0,High
6095252502,6,95,252502,2086,1557,1572,614,53,363,1963,172,1295,35,156,108,720,196,0.620805369,0.016778523,0.429752066,0.05501783,0.462427746,0.124681934,0.086319218,0.280130293,0,0,1,1,0,1,0,1,0,0,1,1,High
6081603300,6,81,603300,6416,6416,6416,2379,94,1633,6101,127,2117,545,159,87,618,804,0.329956359,0.08494389,0.09736681,0.014259957,0.096321696,0.125311721,0.0395124,0.053383775,1,0,0,1,0,0,0,0,0,0,0,0,NA
6081604600,6,81,604600,2857,2857,2857,934,17,749,2797,11,1671,325,35,137,223,245,0.584879244,0.113755688,0.046728972,0.048981051,0.078053903,0.085754288,0.018201285,0.011777302,1,0,0,0,0,0,0,0,0,0,0,0,NA
6081605500,6,81,605500,5534,5528,5528,2591,230,1312,5280,423,2737,208,155,333,1180,246,0.494578966,0.037585833,0.118140244,0.063068182,0.213458755,0.044500724,0.088768815,0.16325743,0,0,0,0,0,0,0,1,0,0,0,0,NA
6081605800,6,81,605800,2645,2635,2645,999,20,776,2571,31,713,246,29,52,81,225,0.269565217,0.093005671,0.037371134,0.020225593,0.030740038,0.085066163,0.02002002,0.031031031,1,0,0,0,0,0,0,0,0,0,0,0,NA
6081607400,6,81,607400,5017,4925,4925,1990,187,1079,4673,227,2887,555,134,327,1188,475,0.575443492,0.110623879,0.124189064,0.069976461,0.241218274,0.096446701,0.093969849,0.114070352,1,0,0,0,0,0,0,0,0,0,0,0,NA
6081607900,6,81,607900,3121,3121,3121,1660,117,753,3020,90,1343,268,20,281,573,354,0.430310798,0.085869913,0.026560425,0.093046358,0.183595002,0.113425184,0.070481928,0.054216867,1,0,0,0,0,0,0,0,0,0,0,0,NA
6081608400,6,81,608400,6328,6317,6317,2238,57,1128,5961,345,5074,378,145,571,1105,609,0.801833123,0.059734513,0.128546099,0.095789297,0.174924806,0.096406522,0.025469169,0.154155496,0,1,0,0,0,0,0,1,0,0,0,0,NA
6081608501,6,81,608501,5002,4997,4997,1746,72,1243,4579,94,2446,259,152,188,540,507,0.489004398,0.051779288,0.122284795,0.041056999,0.108064839,0.101460877,0.041237113,0.053837342,0,0,0,0,0,0,0,0,0,0,0,0,NA
6081605300,6,81,605300,4690,4676,4676,1867,86,1267,4381,189,1931,333,85,88,653,359,0.411727079,0.071002132,0.067087609,0.020086738,0.139649273,0.076775021,0.046063203,0.101231923,0,0,0,0,0,0,0,0,0,0,0,0,NA
6081605600,6,81,605600,5909,5909,5909,1890,21,1689,5676,30,2370,647,82,248,354,396,0.401083094,0.109493992,0.048549438,0.043692741,0.059908614,0.067016416,0.011111111,0.015873016,1,0,0,0,0,0,0,0,0,0,0,0,NA
6081608900,6,81,608900,6975,6903,6903,2985,274,1790,6766,538,3126,436,228,132,996,567,0.448172043,0.062508961,0.127374302,0.019509311,0.144285093,0.082138201,0.091792295,0.180234506,0,0,0,0,0,0,0,1,0,0,0,0,NA
6081606400,6,81,606400,5036,5007,5036,2416,146,1247,4730,334,1974,719,189,112,432,612,0.39197776,0.142772041,0.151563753,0.023678647,0.086279209,0.12152502,0.060430464,0.138245033,1,0,0,1,0,0,0,0,0,0,0,0,NA
6081606800,6,81,606800,3430,3421,3430,1287,6,945,3234,11,1410,286,36,88,250,203,0.411078717,0.083381924,0.038095238,0.027210884,0.073078047,0.059183673,0.004662005,0.008547009,1,0,0,0,0,0,0,0,0,0,0,0,NA
6081608800,6,81,608800,6314,6267,6314,2144,0,1870,5956,12,2454,484,72,339,311,519,0.38866012,0.076655052,0.038502674,0.056917394,0.04962502,0.08219829,0,0.005597015,0,0,0,0,0,0,0,0,0,0,0,0,NA
6081609100,6,81,609100,1584,1580,1584,572,16,400,1487,17,637,86,21,55,198,159,0.402146465,0.054292929,0.0525,0.036987223,0.125316456,0.100378788,0.027972028,0.02972028,0,0,0,0,0,0,0,0,0,0,0,0,NA
6081610100,6,81,610100,2631,2622,2631,1004,42,697,2472,211,1484,130,75,191,647,126,0.56404409,0.04941087,0.107604017,0.077265372,0.2467582,0.047890536,0.041832669,0.210159363,0,0,0,0,0,0,0,1,0,0,0,0,NA
6081610400,6,81,610400,6079,6079,6079,1715,59,1264,5643,362,5020,262,258,934,2514,439,0.825793716,0.043099194,0.204113924,0.165514797,0.413554861,0.072215825,0.034402332,0.211078717,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6081611500,6,81,611500,2869,2863,2869,920,4,784,2660,5,943,241,66,22,97,242,0.328685953,0.084001394,0.084183673,0.008270677,0.033880545,0.084349948,0.004347826,0.005434783,1,0,0,0,0,0,0,0,0,0,0,0,NA
6081612500,6,81,612500,4454,4454,4406,1824,58,1132,4047,205,1400,251,78,41,329,209,0.314324203,0.056353839,0.068904594,0.010130961,0.073866188,0.047435315,0.031798246,0.112390351,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097152904,6,97,152904,5213,5213,5213,1896,20,1196,4959,172,2108,242,109,127,993,477,0.404373681,0.046422406,0.091137124,0.025610002,0.190485325,0.091502014,0.010548523,0.0907173,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097153003,6,97,153003,5803,5803,5803,1978,57,1232,5304,212,2958,259,281,541,1771,791,0.509736343,0.044632087,0.228084416,0.101998492,0.305186972,0.136308806,0.028816987,0.107178969,0,0,1,1,0,1,0,0,0,0,0,0,NA
6097153501,6,97,153501,4776,4755,4769,1930,15,1376,4603,50,675,290,134,59,531,628,0.141331658,0.060720268,0.097383721,0.012817728,0.111671924,0.131683791,0.007772021,0.025906736,0,0,0,1,0,0,0,0,0,0,0,0,NA
6097153703,6,97,153703,3557,3557,3557,1739,117,802,3474,283,609,248,167,67,1324,670,0.171211695,0.069721676,0.208229426,0.019286126,0.372223784,0.188360978,0.067280046,0.162737205,0,0,1,1,0,1,0,1,0,0,1,1,High
6097151311,6,97,151311,6399,6377,6399,2336,76,1576,6039,426,1980,104,287,127,1359,465,0.309423347,0.016252539,0.182106599,0.021029972,0.213109613,0.072667604,0.032534247,0.182363014,0,0,1,0,0,0,0,1,0,0,0,0,NA
6097151504,6,97,151504,3616,3510,3530,1316,52,976,3469,36,735,269,63,43,246,259,0.203263274,0.074391593,0.06454918,0.012395503,0.07008547,0.073371105,0.039513678,0.027355623,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097152501,6,97,152501,4302,4293,4293,1669,85,1004,4016,240,1086,180,244,67,863,420,0.252440725,0.041841004,0.243027888,0.016683267,0.201024924,0.097833683,0.0509287,0.143798682,0,0,1,0,0,0,0,1,0,0,0,0,NA
6097152801,6,97,152801,4937,4937,4937,1635,49,1236,4665,165,2163,177,155,287,1359,525,0.438120316,0.035851732,0.125404531,0.061521972,0.275268382,0.106339883,0.029969419,0.100917431,0,0,0,0,0,0,0,0,0,0,0,0,NA
6097153404,6,97,153404,4392,4385,4385,1717,87,1106,4306,98,590,429,100,87,834,714,0.134335155,0.097677596,0.090415913,0.020204366,0.190193843,0.162827822,0.050669773,0.057076296,1,0,0,1,0,0,0,0,0,0,0,0,NA
6097153600,6,97,153600,6076,5979,6055,2341,19,1580,5786,125,1144,571,174,231,1477,1110,0.188281764,0.0939763,0.110126582,0.039923954,0.247031276,0.183319571,0.00811619,0.053395985,1,0,0,1,0,0,0,0,0,0,0,0,NA
6097154000,6,97,154000,2568,2568,2568,1017,19,754,2455,40,695,325,42,156,505,386,0.270638629,0.126557632,0.055702918,0.063543788,0.19665109,0.150311526,0.018682399,0.039331367,1,0,0,1,0,0,0,0,0,0,0,0,NA
6097152000,6,97,152000,1756,1756,1756,930,129,314,1676,255,707,22,99,64,761,264,0.40261959,0.012528474,0.315286624,0.038186158,0.433371298,0.150341686,0.138709677,0.274193548,0,0,1,1,0,1,0,1,1,1,1,0,Higher
6097152802,6,97,152802,7158,7142,7158,2819,465,1419,6585,439,4237,286,383,840,3037,1060,0.591925119,0.039955295,0.269908386,0.127562642,0.425231028,0.148086058,0.164952111,0.155728982,0,0,1,1,1,1,1,1,1,1,1,0,High
6097153300,6,97,153300,13212,13149,13206,3782,49,2620,12634,477,8553,600,766,1743,4977,1860,0.647366031,0.045413261,0.292366412,0.137961057,0.378507871,0.14084507,0.012956108,0.126123744,0,0,1,1,1,1,0,0,0,0,1,1,High
6001436900,6,1,436900,6513,6505,6501,1865,91,1349,6014,333,5715,229,288,1072,2519,498,0.877475818,0.035160448,0.213491475,0.178250748,0.387240584,0.076603599,0.048793566,0.178552279,0,1,1,0,1,1,0,1,1,1,1,0,Higher
6001437000,6,1,437000,3497,3476,3476,1259,79,908,3277,78,2812,227,112,359,787,339,0.804117815,0.064912782,0.123348018,0.109551419,0.226409666,0.097525892,0.062748213,0.061953932,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001438300,6,1,438300,3887,3887,3887,862,23,740,3741,73,3700,237,101,393,778,386,0.951890918,0.060972472,0.136486486,0.105052125,0.200154361,0.099305377,0.026682135,0.084686775,0,1,0,0,0,0,0,0,1,1,0,-1,NA
6001440304,6,1,440304,5163,5148,5155,1333,60,1233,4848,58,4797,134,160,579,925,401,0.929110982,0.025953903,0.129764801,0.119430693,0.17968143,0.077788555,0.045011253,0.043510878,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001441402,6,1,441402,5436,5436,5436,1675,30,1455,5018,78,4446,163,60,312,185,281,0.817880795,0.029985283,0.041237113,0.062176166,0.034032377,0.051692421,0.017910448,0.046567164,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001441522,6,1,441522,5373,5373,5373,1473,36,1251,5075,109,4749,219,86,390,1069,314,0.883863763,0.040759352,0.068745004,0.076847291,0.198957752,0.05844035,0.024439919,0.073998642,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001441800,6,1,441800,7359,7359,7359,2314,121,1742,6781,171,4839,453,119,121,1179,618,0.657562169,0.061557277,0.068312285,0.017843976,0.160211985,0.083978801,0.052290406,0.073898012,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001441921,6,1,441921,4084,4084,4084,1260,41,1027,3829,44,3444,152,68,298,289,260,0.843290891,0.037218413,0.066212269,0.077827109,0.070763957,0.063663075,0.032539683,0.034920635,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001442000,6,1,442000,3232,3232,3232,1003,0,900,3121,0,2586,279,33,188,86,242,0.800123762,0.086324257,0.036666667,0.060237103,0.026608911,0.074876238,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA
6001442100,6,1,442100,5303,5303,5303,1622,14,1502,5161,31,4531,404,37,468,242,327,0.854422025,0.076183292,0.024633822,0.090680101,0.045634546,0.06166321,0.008631319,0.019112207,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001443301,6,1,443301,4343,4343,4343,1272,10,1172,4133,23,3247,139,17,233,121,287,0.74763988,0.032005526,0.014505119,0.056375514,0.027860926,0.066083353,0.007861635,0.018081761,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001442200,6,1,442200,7196,7176,7176,2175,53,1970,7076,0,5907,520,48,548,465,427,0.820872707,0.072262368,0.024365482,0.077444884,0.064799331,0.059503902,0.024367816,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001440331,6,1,440331,3275,3271,3269,894,62,757,3081,73,2852,189,119,231,616,329,0.870839695,0.057709924,0.157199472,0.074975657,0.188321614,0.100642398,0.06935123,0.081655481,0,1,0,0,0,0,0,0,1,1,0,-1,NA
6001441302,6,1,441302,5902,5902,5902,1880,11,1620,5424,100,4333,388,106,305,851,417,0.734157913,0.065740427,0.065432099,0.056231563,0.144188411,0.070654016,0.005851064,0.053191489,0,1,0,0,0,0,0,0,0,0,0,0,NA
6001450742,6,1,450742,5226,5213,5226,1944,154,1500,4948,72,2193,447,82,115,480,358,0.419632606,0.085533869,0.054666667,0.023241714,0.092077499,0.068503636,0.079218107,0.037037037,1,0,0,0,0,0,0,0,0,0,0,0,NA
6001451601,6,1,451601,5806,5806,5806,2057,45,1663,5652,107,1519,351,115,71,687,424,0.261625904,0.060454702,0.069152135,0.012561925,0.11832587,0.073027902,0.021876519,0.052017501,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001451701,6,1,451701,3181,3181,3181,1102,34,849,2853,19,988,216,89,3,268,242,0.310594153,0.067903175,0.104829211,0.001051525,0.084250236,0.076076705,0.030852995,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001400600,6,1,400600,1638,1638,1638,657,76,368,1527,78,821,66,85,14,286,142,0.501221001,0.04029304,0.230978261,0.009168304,0.174603175,0.086691087,0.115677321,0.118721461,0,0,1,0,0,0,0,0,1,1,0,-1,NA
6081613501,6,81,613501,4977,4955,4977,1499,0,1208,4610,115,2378,230,130,485,704,491,0.47779787,0.046212578,0.107615894,0.105206074,0.142078708,0.098653808,0,0.076717812,0,0,0,0,0,0,0,0,0,0,0,0,NA
6081610201,6,81,610201,5875,5861,5868,1777,245,1079,5539,551,5114,266,174,1125,2343,474,0.870468085,0.045276596,0.161260426,0.203105254,0.399761133,0.080777096,0.137872819,0.310073157,0,1,0,0,1,1,0,1,1,1,1,0,Higher
6081610202,6,81,610202,3151,2506,2498,1299,197,581,2999,318,1841,135,31,215,612,239,0.584258965,0.042843542,0.053356282,0.071690564,0.244213887,0.095676541,0.151655119,0.244803695,0,0,0,0,0,0,1,1,0,0,0,0,NA
6081610303,6,81,610303,8145,8145,8145,3319,57,2152,7649,235,5064,223,127,175,622,250,0.621731123,0.02737876,0.05901487,0.022878808,0.076365869,0.030693677,0.017173848,0.070804459,0,0,0,0,0,0,0,0,0,0,0,0,NA
6081610304,6,81,610304,4434,4434,4434,1873,35,1200,4173,66,2417,172,109,147,513,380,0.545105999,0.038791159,0.090833333,0.035226456,0.115696888,0.085701398,0.018686599,0.035237587,0,0,0,0,0,0,0,0,0,0,0,0,NA
6081610700,6,81,610700,6016,6012,6012,2146,183,1482,5896,313,3275,501,136,859,1639,602,0.544381649,0.083277926,0.091767881,0.145691995,0.272621424,0.100133067,0.08527493,0.145852749,1,0,0,0,1,0,0,1,0,0,0,0,NA
