,tract_geoid,county_fip_2021,tot_pop_poc_2021,tot_pop_se_2021,tot_pop_po_2021,tot_pop_ci_2021,tot_hh_2021,pop_zvhhs_2021,tot_fam_2021,tot_pop_ov_2021,pop_hus_re_2021,pop_poc_2021,pop_over75_2021,pop_spfam_2021,pop_lep_2021,pop_below2_2021,pop_disabi_2021,pct_poc_2021,pct_over75_2021,pct_spfam_2021,pct_lep_2021,pct_below2_2021,pct_disab_2021,pct_zvhhs_2021,pct_hus_re_2021,over75_1_2_2021,poc_1_2_2021,spfam_1_2_2021,disab_1_2_2021,lep_1_2_2021,below2_1_2_2021,zvhh_1_2_2021,hus_re_1_2_2021,epc_2050p_2021,epc_class_2021,ObjectId_2021,Shape__Area_2021,Shape__Length_2021,county_fip_2022,tot_pop_poc_2022,tot_pop_se_2022,tot_pop_po_2022,tot_pop_ci_2022,tot_pop_ov_2022,tot_hh_2022,tot_fam_2022,pop_poc_2022,pop_over75_2022,pop_spfam_2022,pop_lep_2022,pop_below2_2022,pop_disabi_2022,pop_hus_re_2022,pop_zvhhs_2022,pct_poc_2022,pct_over75_2022,pct_spfam_2022,pct_lep_2022,pct_below2_2022,pct_disab_2022,pct_hus_re_2022,pct_zvhhs_2022,poc_1_2_2022,over75_1_2_2022,spfam_1_2_2022,lep_1_2_2022,disab_1_2_2022,below2_1_2_2022,hus_re_1_2_2022,zvhh_1_2_2022,epc_2050p_2022,epc_class_2022,ObjectId_2022,Shape__Area_2022,Shape__Length_2022,epc_change,epc_change_class
568,06097151301,97,4184,4184,4184,4184,1445,40,904,3851,174,2266,85,273,310,1514,345,0.541587,0.02031549,0.3019912,0.08049857,0.3618547,0.08245698,0.02768166,0.1204152,0,0,1,0,0,1,0,0,0,NA,751,1922187.9921875,6749.62885835609,97,4176,4176,4176,4176,3802,1427,981,2462,104,247,298,1375,387,161,10,0.5895594,0.02490421,0.2517839,0.0783798,0.3292625,0.09267242,0.1128241,0.007007708,0,0,1,0,0,1,0,0,0,NA,846,1922187.9921875,6749.62885835609,0,no_change
569,06001407900,1,2869,2869,2864,2864,1271,10,915,2710,97,1588,71,201,19,337,257,0.553503,0.0247473,0.2196721,0.00701107,0.1176676,0.08973464,0.007867821,0.07631786,0,0,1,0,0,0,0,0,0,NA,750,1744405.48046875,6834.9786088986,1,3088,3088,3083,3083,2962,1349,978,1558,95,242,60,387,202,105,10,0.5045337,0.03076425,0.2474438,0.02025658,0.1255271,0.0655206,0.07783543,0.007412898,0,0,1,0,0,0,0,0,0,NA,642,1756852.0625,6753.28047432124,0,no_change
570,06085504314,85,4767,4767,4767,4767,1347,60,1118,4513,20,4149,326,29,460,646,355,0.8703587,0.06838682,0.02593918,0.1019278,0.135515,0.07447032,0.04454343,0.01484781,0,1,0,0,0,0,0,0,0,NA,749,2322404.0703125,6658.41840599654,85,4745,4745,4745,4745,4563,1346,1167,4274,343,20,343,495,339,19,24,0.9007376,0.07228662,0.01713796,0.07516985,0.1043203,0.07144362,0.0141159,0.01783061,1,0,0,0,0,0,0,0,0,NA,1438,2322404.0703125,6658.41840599654,0,no_change
571,06013341000,13,4939,4939,4926,4926,1991,0,1205,4537,94,1658,318,74,40,376,255,0.3356955,0.0643855,0.06141079,0.008816399,0.07632968,0.05176614,0.0,0.04721246,0,0,0,0,0,0,0,0,0,NA,748,6458075.0703125,16458.6259339969,13,4760,4760,4740,4740,4445,2047,1130,1753,325,57,58,414,247,149,16,0.3682773,0.06827731,0.05044248,0.01304837,0.08734177,0.0521097,0.07278945,0.007816317,0,0,0,0,0,0,0,0,0,NA,110,6434568.30078125,16384.063686514,0,no_change
572,06001407800,1,2871,2871,2116,2871,724,32,446,2708,103,1932,108,56,130,565,239,0.6729363,0.03761755,0.1255605,0.04800591,0.2670132,0.08324625,0.0441989,0.1422652,0,0,0,0,0,1,0,1,0,NA,747,1958366.3203125,7276.9953405962,1,2769,2769,2149,2769,2641,744,475,1780,123,78,163,477,263,78,53,0.6428313,0.04442037,0.1642105,0.06171905,0.2219637,0.09498014,0.1048387,0.07123656,0,0,1,0,0,0,0,0,0,NA,638,1958366.3203125,7276.9953405962,0,no_change
573,06097151206,97,5247,5247,5247,5247,2104,171,1098,4904,229,1865,454,267,135,1414,843,0.3554412,0.08652563,0.2431694,0.02752855,0.2694873,0.1606632,0.08127376,0.1088403,0,0,1,1,0,1,0,0,0,NA,746,23228860.859375,23236.6667132539,97,5403,5403,5403,5403,4945,2082,1103,2285,399,289,114,1547,773,180,106,0.4229132,0.07384786,0.2620127,0.02305359,0.2863224,0.1430687,0.08645533,0.05091259,0,0,1,0,1,1,0,0,0,NA,844,23246724.90625,23242.7240096984,0,no_change
574,06085504311,85,7705,7705,7682,7705,2860,74,1972,7233,182,6907,427,56,442,1107,315,0.8964309,0.05541856,0.02839757,0.06110881,0.1441031,0.04088254,0.02587413,0.06363636,0,1,0,0,0,0,0,0,0,NA,745,3471106.20703125,7889.37988701011,85,8064,8064,8048,8064,7612,2999,2074,7341,358,75,315,1167,366,216,60,0.9103423,0.04439484,0.03616201,0.04138203,0.145005,0.0453869,0.07202401,0.02000667,1,0,0,0,0,0,0,0,0,NA,1437,3458644.41796875,7897.88454704037,0,no_change
575,06001407700,1,4121,4121,4116,4116,1648,37,1012,3777,47,2423,276,92,116,354,448,0.5879641,0.06697404,0.09090909,0.03071221,0.08600583,0.1088435,0.02245146,0.02851942,0,0,0,0,0,0,0,0,0,NA,744,1456733.53125,4772.01840868538,1,4238,4238,4235,4235,3919,1684,1079,2342,278,116,118,428,483,81,72,0.5526192,0.06559698,0.107507,0.03010972,0.1010626,0.1140496,0.04809976,0.04275534,0,0,0,0,0,0,0,0,0,NA,634,1456733.53125,4772.01840868538,0,no_change
576,06097151205,97,2439,2439,2360,2432,1170,79,592,2357,72,836,427,34,8,408,494,0.3427634,0.1750717,0.05743243,0.003394145,0.1728813,0.203125,0.06752137,0.06153846,1,0,0,1,0,0,0,0,0,NA,743,22930526.1210938,22275.4737341985,97,2410,2410,2337,2405,2284,1127,551,791,421,45,8,540,414,85,85,0.3282158,0.1746888,0.08166969,0.003502627,0.2310655,0.1721414,0.07542147,0.07542147,0,1,0,0,1,0,0,0,0,NA,839,22931714.9882813,22276.8505093631,0,no_change
577,06013340004,13,4090,4090,4089,4089,1613,200,1082,3840,0,1204,437,37,0,140,526,0.2943765,0.106846,0.03419593,0.0,0.0342382,0.1286378,0.1239926,0.0,1,0,0,1,0,0,0,0,0,NA,742,6652068.77734375,13850.1331688779,13,3940,3940,3938,3938,3640,1625,1053,1301,501,57,1,255,505,33,210,0.3302031,0.1271574,0.05413105,0.0002747253,0.06475368,0.1282377,0.02030769,0.1292308,0,1,0,0,1,0,0,0,0,NA,109,6652068.77734375,13850.1331688779,0,no_change
578,06085504308,85,4577,4577,4535,4577,1472,76,1184,4265,135,3593,356,109,415,719,570,0.785012,0.0777802,0.09206081,0.09730364,0.1585447,0.1245357,0.05163043,0.09171195,0,1,0,1,0,0,0,0,0,NA,741,29576606.953125,26049.1887846767,85,4895,4895,4811,4895,4572,1533,1252,3785,398,89,416,755,513,130,52,0.773238,0.08130746,0.07108627,0.09098863,0.156932,0.1048008,0.08480104,0.03392042,1,0,0,0,0,0,0,0,0,NA,1436,29559901.6757813,25965.3844619615,0,no_change
579,06001407600,1,6329,6329,6324,6324,2009,47,1420,5947,330,4914,83,309,460,1530,825,0.776426,0.01311424,0.2176056,0.07734992,0.2419355,0.1304554,0.02339472,0.1642608,0,1,1,1,0,0,0,1,0,NA,740,1643426.75390625,6099.49330953327,1,6459,6459,6454,6454,6002,2043,1374,4822,84,340,613,1561,836,439,73,0.7465552,0.01300511,0.2474527,0.1021326,0.2418655,0.1295321,0.2148801,0.03573177,1,0,1,0,1,1,1,0,1,High,630,1643426.75390625,6099.49330953327,1,gain
580,06013340003,13,3690,3690,3655,3666,1513,0,1011,3535,49,1438,326,74,69,469,414,0.3897019,0.08834688,0.07319485,0.01951909,0.1283174,0.1129296,0.0,0.03238599,0,0,0,0,0,0,0,0,0,NA,739,4036331.3203125,10300.4900958446,13,3718,3718,3671,3689,3541,1487,1001,1528,308,89,146,607,351,65,42,0.4109736,0.08284023,0.08891109,0.04123129,0.16535,0.09514774,0.04371217,0.02824479,0,0,0,0,0,0,0,0,0,NA,108,4045080.91015625,10283.3726425093,0,no_change
581,06097151100,97,5262,5262,5014,4903,1769,29,1282,4993,123,1388,280,127,122,973,411,0.263778,0.05321171,0.09906396,0.02443421,0.1940566,0.08382623,0.01639344,0.06953081,0,0,0,0,0,0,0,0,0,NA,738,196827250.054688,67814.8464634777,97,5065,5065,4874,4755,4813,1754,1222,1301,332,162,103,933,355,126,45,0.2568608,0.06554788,0.1325696,0.02140037,0.1914239,0.07465825,0.0718358,0.02565564,0,0,0,0,0,0,0,0,0,NA,830,196825895.136719,67809.8831300434,0,no_change
582,06085504307,85,5864,5864,5850,5864,1870,78,1562,5632,77,5295,323,147,885,843,597,0.9029673,0.05508186,0.09411012,0.1571378,0.1441026,0.1018076,0.04171123,0.04117647,0,1,0,0,1,0,0,0,0,NA,736,2689930.6953125,8033.52891853695,85,5740,5740,5740,5740,5363,1848,1557,5211,304,114,800,735,563,84,109,0.9078397,0.05296167,0.07321773,0.1491702,0.1280488,0.09808362,0.04545455,0.05898269,1,0,0,1,0,0,0,0,0,NA,1435,2689930.6953125,8033.52891853695,0,no_change
583,06013340001,13,6044,6044,6001,6008,2252,150,1465,5521,183,2917,291,232,174,1198,576,0.4826274,0.04814692,0.1583618,0.03151603,0.1996334,0.09587217,0.06660746,0.0812611,0,0,0,0,0,0,0,0,0,NA,735,4354613.60546875,9486.44624351711,13,6118,6118,6084,6069,5622,2221,1371,2691,253,119,160,1358,545,180,59,0.4398496,0.04135338,0.08679796,0.02845962,0.2232084,0.08980063,0.08104458,0.02656461,0,0,0,0,0,0,0,0,0,NA,107,4354613.60546875,9486.44624351711,0,no_change
584,06097151000,97,3500,3500,3466,3478,1435,41,1000,3369,218,942,260,188,226,969,225,0.2691429,0.07428572,0.188,0.06708222,0.279573,0.06469235,0.02857143,0.1519164,0,0,1,0,0,1,0,1,0,NA,734,25458963.1757813,26744.8489018813,97,3353,3353,3341,3345,3228,1389,978,966,253,198,214,979,236,226,38,0.2881002,0.07545482,0.202454,0.06629492,0.293026,0.07055306,0.162707,0.02735781,0,0,1,0,0,1,1,0,0,NA,825,25467670.8789063,26742.9295461581,0,no_change
585,06013339004,13,3287,3287,3287,3287,1782,99,745,3183,235,1393,72,155,101,302,190,0.4237907,0.02190447,0.2080537,0.03173107,0.09187709,0.05780347,0.05555556,0.1318743,0,0,1,0,0,0,0,0,0,NA,732,1676823.5390625,5556.86935606331,13,3319,3319,3319,3319,3174,1774,670,1474,73,182,93,576,265,327,127,0.4441097,0.02199458,0.2716418,0.02930057,0.1735463,0.07984333,0.1843292,0.07158963,0,0,1,0,0,0,1,0,0,NA,106,1675655.5546875,5556.94990580831,0,no_change
586,06085504201,85,5513,5513,5493,5498,1743,40,1441,5274,0,3447,332,103,115,351,375,0.6252494,0.0602213,0.07147814,0.02180508,0.06389951,0.06820662,0.02294894,0.0,0,0,0,0,0,0,0,0,0,NA,731,4749693.51171875,13187.23998004,85,5936,5936,5918,5917,5694,1803,1494,4022,315,36,108,395,365,37,37,0.6775606,0.05306604,0.02409638,0.01896733,0.06674552,0.06168666,0.02052135,0.02052135,0,0,0,0,0,0,0,0,0,NA,1433,4733072.8984375,13118.1804439623,0,no_change
587,06097150902,97,3627,3627,3627,3627,1466,97,892,3499,52,729,270,80,17,484,438,0.2009926,0.07444169,0.0896861,0.004858531,0.1334436,0.120761,0.06616644,0.03547067,0,0,0,1,0,0,0,0,0,NA,729,3939372.8984375,10111.4058218827,97,3668,3668,3668,3668,3558,1520,902,821,325,84,21,446,459,62,110,0.2238277,0.08860414,0.09312639,0.005902192,0.1215921,0.1251363,0.04078947,0.07236842,0,0,0,0,1,0,0,0,0,NA,823,3934767.18359375,10109.8077914515,0,no_change
588,06013338302,13,5521,5521,5488,5488,2004,12,1669,5235,23,2443,461,15,13,181,325,0.4424923,0.08349936,0.008987417,0.002483285,0.03298105,0.05922012,0.005988024,0.01147705,0,0,0,0,0,0,0,0,0,NA,728,11131697.2265625,16946.2456157111,13,5513,5513,5484,5484,5245,2027,1593,2302,444,0,98,232,402,29,14,0.4175585,0.08053691,0.0,0.01868446,0.04230489,0.07330415,0.01430686,0.006906759,0,0,0,0,0,0,0,0,0,NA,103,11131406.9335938,16945.7217199666,0,no_change
589,06013338301,13,3058,3058,3028,3024,1122,38,953,2920,12,879,399,7,53,129,336,0.2874428,0.1304774,0.007345226,0.01815069,0.04260238,0.1111111,0.03386809,0.01069519,1,0,0,0,0,0,0,0,0,NA,725,3157875.58984375,7693.36114578523,13,2910,2910,2882,2882,2788,1086,903,912,351,9,43,90,323,12,25,0.3134021,0.1206186,0.009966778,0.01542324,0.03122831,0.1120749,0.01104972,0.02302026,0,1,0,0,0,0,0,0,0,NA,102,3158366.35546875,7693.35181977505,0,no_change
590,06097150901,97,5116,5116,5116,5116,2012,106,1397,4786,213,1826,281,277,425,1396,512,0.3569195,0.05492572,0.198282,0.08880067,0.2728694,0.1000782,0.0526839,0.1058648,0,0,1,0,0,1,0,0,0,NA,724,4868503.61328125,12496.4748337512,97,5130,5130,5130,5130,4752,2042,1379,1857,307,258,428,1451,499,178,110,0.3619883,0.05984405,0.1870921,0.09006734,0.282846,0.09727096,0.08716944,0.05386876,0,0,1,0,0,1,0,0,0,NA,819,4868503.61328125,12496.4748337512,0,no_change
591,06013338203,13,5586,5586,5550,5586,2796,341,1416,5323,249,2934,181,54,176,260,309,0.5252417,0.03240243,0.03813559,0.03306406,0.04684685,0.05531687,0.1219599,0.08905579,0,0,0,0,0,0,0,0,0,NA,722,2523487.03125,8111.63890674548,13,5431,5431,5396,5431,5175,2707,1367,3144,190,48,116,326,480,263,256,0.5788989,0.03498435,0.03511339,0.02241546,0.06041512,0.08838151,0.09715553,0.09456963,0,0,0,0,0,0,0,0,0,NA,100,2521132.87890625,8107.16121585839,0,no_change
592,06085504002,85,6609,6609,6609,6609,1433,49,1134,6264,192,6406,315,253,1578,1493,706,0.9692843,0.04766228,0.2231041,0.2519157,0.2259041,0.106824,0.034194,0.1339846,0,1,1,0,1,0,0,0,0,NA,720,1614816.32421875,5484.70288373045,85,6385,6385,6385,6385,6095,1428,1123,6136,315,281,1786,1600,808,236,41,0.9610023,0.04933438,0.2502226,0.2930271,0.2505873,0.1265466,0.1652661,0.02871148,1,0,1,1,1,1,1,0,1,High,1430,1614816.32421875,5484.70288373045,1,gain
593,06013338201,13,4184,4184,4090,4090,1515,61,1171,3986,12,1450,508,22,180,255,459,0.3465583,0.1214149,0.01878736,0.04515805,0.06234719,0.1122249,0.04026403,0.007920792,1,0,0,0,0,0,0,0,0,NA,719,5944300.51171875,9825.88982414248,13,4019,4019,3922,3922,3848,1558,1146,1316,560,24,186,316,573,43,121,0.3274446,0.1393382,0.02094241,0.0483368,0.08057114,0.1460989,0.02759949,0.07766367,0,1,0,0,1,0,0,0,0,NA,99,5937803.69140625,9825.62991066993,0,no_change
594,06097150612,97,4879,4879,4879,4879,1788,48,1363,4625,87,1320,431,186,52,722,528,0.2705472,0.08833777,0.1364637,0.01124324,0.1479811,0.1082189,0.02684564,0.04865772,0,0,0,0,0,0,0,0,0,NA,718,278667871.355469,131010.601905093,97,4987,4987,4987,4987,4650,1900,1274,1566,417,91,22,521,544,138,61,0.3140164,0.0836174,0.07142857,0.004731183,0.1044716,0.1090836,0.07263158,0.03210526,0,0,0,0,0,0,0,0,0,NA,803,278658758.691406,130960.105131877,0,no_change
595,06013338102,13,3094,3094,3083,3083,1295,65,899,2955,26,1208,275,43,34,281,331,0.3904331,0.08888171,0.04783092,0.01150592,0.09114499,0.107363,0.05019305,0.02007722,0,0,0,0,0,0,0,0,0,NA,717,2522405.1328125,7886.44547014197,13,3231,3231,3221,3221,3142,1269,897,1293,315,40,60,347,384,30,55,0.4001857,0.09749304,0.04459309,0.01909612,0.1077305,0.1192176,0.02364066,0.04334121,0,0,0,0,0,0,0,0,0,NA,98,2524709.54296875,7886.4420490915,0,no_change
596,06097150611,97,4323,4323,4323,4323,1413,59,1085,4074,60,1502,286,132,321,571,392,0.3474439,0.06615776,0.121659,0.07879234,0.1320842,0.09067777,0.04175513,0.04246284,0,0,0,0,0,0,0,0,0,NA,714,4796415.921875,13851.6671627065,97,4522,4522,4491,4522,4330,1489,1150,1693,268,106,198,586,379,61,18,0.3743919,0.05926581,0.09217391,0.04572748,0.1304832,0.08381248,0.04096709,0.01208865,0,0,0,0,0,0,0,0,0,NA,800,4796415.921875,13851.6671627065,0,no_change
597,06013338101,13,5698,5698,5687,5687,1880,189,1267,5083,244,3735,245,312,1013,1458,670,0.6554931,0.04299754,0.246251,0.1992918,0.2563742,0.1178126,0.1005319,0.1297872,0,0,1,0,1,0,0,0,0,NA,711,1808246.77734375,5822.62630426235,13,5543,5543,5530,5530,5021,1836,1273,3524,218,425,1007,1715,643,261,149,0.6357568,0.03932888,0.333857,0.2005577,0.3101266,0.1162749,0.1421569,0.08115468,0,0,1,1,0,1,1,0,1,High,97,1808246.77734375,5822.62630426235,1,gain
598,06085503802,85,8061,8061,7864,7864,2078,38,1744,7695,219,7269,611,98,964,1471,652,0.9017491,0.07579705,0.05619266,0.1252761,0.1870549,0.08290946,0.01828681,0.1053898,0,1,0,0,1,0,0,0,0,NA,710,2645786.69921875,6595.05151491055,85,7937,7937,7734,7734,7679,2040,1611,7226,694,129,1074,1704,669,290,73,0.9104196,0.08743858,0.08007449,0.139862,0.2203258,0.08650117,0.1421569,0.03578432,1,0,0,1,0,0,1,0,0,NA,688,2651630.83203125,6563.91734488069,0,no_change
599,06001406900,1,3963,3963,3925,3963,1527,77,932,3763,119,2524,139,109,157,662,301,0.6368912,0.03507444,0.1169528,0.04172203,0.1686624,0.07595256,0.05042567,0.07793058,0,0,0,0,0,0,0,0,0,NA,709,1379844.6875,5658.45135378715,1,3865,3865,3865,3865,3688,1579,836,2332,178,92,271,645,280,116,92,0.6033635,0.04605433,0.1100478,0.07348156,0.1668823,0.07244502,0.07346421,0.05826472,0,0,0,0,0,0,0,0,0,NA,599,1365960.265625,5576.35208530038,0,no_change
600,06097150610,97,3772,3772,3772,3741,1276,20,1048,3650,19,1371,223,40,160,335,316,0.3634677,0.05911983,0.03816794,0.04383562,0.0888123,0.08446939,0.01567398,0.01489028,0,0,0,0,0,0,0,0,0,NA,708,2208870.78125,8662.77442473029,97,3819,3819,3819,3782,3723,1308,1021,1408,203,29,155,431,339,40,32,0.3686829,0.05315528,0.02840353,0.04163309,0.1128568,0.08963511,0.03058104,0.02446483,0,0,0,0,0,0,0,0,0,NA,797,2208870.78125,8662.77442473029,0,no_change
601,06013337202,13,5376,5376,5174,5189,1988,144,1210,4907,193,2382,501,209,324,1272,807,0.4430804,0.09319197,0.1727273,0.06602813,0.2458446,0.1555213,0.0724346,0.0970825,0,0,1,1,0,0,0,0,0,NA,707,2794114.265625,9219.04936812407,13,5515,5515,5303,5303,5064,1992,1216,2604,551,205,339,1356,823,168,216,0.4721668,0.09990934,0.1685855,0.06694313,0.2557043,0.1551952,0.08433735,0.1084337,0,0,1,0,1,1,0,0,0,NA,95,2794114.265625,9219.04936812407,0,no_change
602,06097150609,97,5333,5333,5324,5333,2051,93,1302,5093,215,2335,583,134,227,1166,675,0.4378399,0.1093193,0.1029186,0.04457098,0.2190083,0.1265704,0.04534373,0.1048269,1,0,0,1,0,0,0,0,0,NA,705,3741497.44140625,8862.21903045615,97,5040,5040,5040,5040,4847,2097,1281,1798,628,152,133,974,673,263,61,0.356746,0.1246032,0.1186573,0.02743965,0.193254,0.1335317,0.1254173,0.02908918,0,1,0,0,1,0,0,0,0,NA,794,3741497.44140625,8862.21903045615,0,no_change
603,06001406800,1,3925,3925,3908,3918,1373,56,953,3706,50,2846,342,120,203,467,368,0.7250956,0.08713376,0.1259181,0.05477604,0.1194985,0.09392547,0.0407866,0.03641661,0,1,0,0,0,0,0,0,0,NA,704,1442038.26953125,8457.96466757035,1,3971,3971,3952,3966,3808,1409,970,2844,334,114,105,431,370,47,31,0.7161924,0.0841098,0.1175258,0.02757353,0.1090587,0.09329299,0.03335699,0.02200142,0,0,0,0,0,0,0,0,0,NA,596,1443476.109375,8457.56353366094,0,no_change
604,06013337201,13,3156,3156,3114,3131,1223,77,765,2873,416,1436,202,172,51,660,232,0.4550063,0.06400507,0.2248366,0.01775148,0.2119461,0.07409773,0.06295993,0.3401472,0,0,1,0,0,0,0,1,0,NA,703,2354096.6953125,6500.80164435903,13,3139,3139,3093,3122,2959,1213,676,1617,160,142,202,743,192,391,60,0.5151322,0.05097165,0.2100592,0.06826631,0.2402198,0.06149904,0.3223413,0.04946414,0,0,1,0,0,1,1,0,0,NA,94,2354096.6953125,6500.80164435903,0,no_change
605,06097150602,97,4887,4887,4876,4887,1616,61,1287,4598,20,1407,253,94,68,553,394,0.2879067,0.05177,0.07303807,0.01478904,0.1134126,0.08062206,0.03774752,0.01237624,0,0,0,0,0,0,0,0,0,NA,701,2697721.2734375,6708.73760456134,97,4841,4841,4841,4841,4546,1640,1342,1457,338,59,59,439,507,22,57,0.3009709,0.06982028,0.04396423,0.01297844,0.09068374,0.1047304,0.01341463,0.0347561,0,0,0,0,0,0,0,0,0,NA,784,2697721.2734375,6708.73760456134,0,no_change
606,06001406700,1,5571,5571,5539,5544,2100,115,1216,5092,139,3129,396,47,422,454,745,0.5616586,0.07108239,0.03865132,0.0828751,0.08196425,0.1343795,0.05476191,0.06619047,0,0,0,1,0,0,0,0,0,NA,700,2757971.05078125,8026.48185154338,1,5380,5380,5372,5377,4858,2083,1244,2915,314,28,351,419,678,249,88,0.5418215,0.05836431,0.02250804,0.07225195,0.07799702,0.1260926,0.1195391,0.04224676,0,0,0,0,1,0,0,0,0,NA,595,2758356.5,8026.47449654542,0,no_change
607,06013337100,13,3147,3147,3123,3123,1134,16,898,3022,78,1975,260,116,117,617,343,0.6275818,0.08261836,0.1291759,0.03871608,0.1975664,0.1098303,0.01410935,0.06878307,0,0,0,0,0,0,0,0,0,NA,699,4481346.3359375,10046.2296803056,13,3160,3160,3136,3136,3064,1163,870,2002,333,63,220,621,343,59,25,0.6335443,0.1053797,0.07241379,0.07180157,0.198023,0.109375,0.05073087,0.02149613,0,1,0,0,0,0,0,0,0,NA,93,4481346.3359375,10046.2296803056,0,no_change
608,06085503710,85,3457,3457,3457,3457,1083,218,833,3152,140,3300,314,283,778,829,467,0.9545849,0.0908302,0.3397359,0.2468274,0.2398033,0.1350882,0.2012927,0.1292705,0,1,1,1,1,0,1,0,0,NA,697,953558.2890625,4812.76848365489,85,3334,3334,3334,3334,3071,1044,792,3171,300,249,764,840,609,128,247,0.9511098,0.089982,0.3143939,0.2487789,0.2519496,0.1826635,0.1226054,0.23659,1,0,1,1,1,1,0,1,1,High,672,953558.2890625,4812.76848365489,1,gain
609,06097150502,97,1087,1087,1051,1051,424,0,233,1087,0,344,209,0,4,183,131,0.3164673,0.1922723,0.0,0.003679853,0.1741199,0.1246432,0.0,0.0,1,0,0,1,0,0,0,0,0,NA,696,96517590.6132813,58454.0865263077,97,1322,1322,1285,1285,1306,521,251,349,147,17,4,327,245,54,13,0.2639939,0.1111952,0.06772909,0.003062787,0.2544747,0.1906615,0.1036468,0.02495201,0,1,0,0,1,1,0,0,0,NA,778,95658566.9257813,58317.2163625077,0,no_change
610,06013336201,13,3556,3556,3538,3546,1347,55,812,3362,123,2191,319,66,300,1038,511,0.6161417,0.08970754,0.08128079,0.0892326,0.2933861,0.144106,0.04083148,0.09131403,0,0,0,1,0,1,0,0,0,NA,692,1970378.7734375,8086.05300030825,13,3376,3376,3376,3365,3245,1356,790,2044,348,68,310,872,496,124,76,0.6054502,0.1030806,0.08607595,0.09553159,0.2582938,0.1473997,0.09144543,0.0560472,0,1,0,0,1,1,0,0,0,NA,91,1980767.8671875,8036.09810739029,0,no_change
611,06097150501,97,2761,2761,2755,2761,1357,14,562,2743,14,563,164,34,0,556,112,0.2039116,0.05939877,0.06049822,0.0,0.2018149,0.04056501,0.01031688,0.01031688,0,0,0,0,0,0,0,0,0,NA,690,71723876.0585938,52652.7792533621,97,2828,2828,2821,2828,2808,1269,576,442,204,40,0,573,182,86,80,0.1562942,0.07213578,0.06944445,0.0,0.2031195,0.06435644,0.0677699,0.06304176,0,0,0,0,0,0,0,0,0,NA,775,71668724.3984375,52691.1113989292,0,no_change
612,06097150306,97,3989,3989,3989,3989,1665,82,1019,3700,116,1328,422,52,218,777,310,0.3329155,0.1057909,0.05103042,0.05891892,0.1947857,0.07771371,0.04924925,0.06966967,1,0,0,0,0,0,0,0,0,NA,687,20782551.7734375,28635.2963032977,97,3902,3902,3902,3902,3628,1590,1062,1553,519,84,164,739,332,52,109,0.398001,0.1330087,0.07909604,0.04520397,0.1893901,0.08508457,0.0327044,0.06855346,0,1,0,0,0,0,0,0,0,NA,771,20849070.9257813,28511.02368912,0,no_change
613,06085503707,85,5174,5174,5069,5097,1365,74,1145,4984,233,4987,255,133,1070,883,600,0.9638578,0.04928489,0.1161572,0.214687,0.1741961,0.1177163,0.05421245,0.170696,0,1,0,0,1,0,0,1,0,NA,685,1195222.59765625,4359.93105291686,85,5264,5264,5216,5247,5040,1353,1123,5161,258,209,994,1414,692,282,63,0.9804331,0.04901216,0.1861086,0.1972222,0.271089,0.1318849,0.2084257,0.04656319,1,0,1,1,1,1,1,0,1,High,657,1195222.59765625,4359.93105291686,1,gain
614,06097150304,97,5892,5892,5866,5892,2281,45,1537,5526,233,2134,434,94,212,1562,840,0.362186,0.0736592,0.0611581,0.0383641,0.2662803,0.1425662,0.01972819,0.1021482,0,0,0,1,0,1,0,0,0,NA,679,4993240.01953125,11954.6024187,97,5597,5597,5570,5597,5254,2269,1424,2060,445,52,265,1405,999,289,24,0.3680543,0.07950688,0.03651685,0.05043776,0.2522442,0.1784885,0.1273689,0.01057735,0,0,0,0,1,1,0,0,0,NA,765,4993240.01953125,11954.6024187,0,no_change
615,06013335000,13,3374,3374,3374,3374,1096,15,801,2987,47,1534,107,54,115,685,295,0.4546532,0.0317131,0.06741573,0.03850017,0.2030231,0.08743332,0.01368613,0.04288321,0,0,0,0,0,0,0,0,0,NA,676,2893845.703125,7860.36627245787,13,3612,3612,3602,3612,3212,1159,825,1879,108,93,206,938,412,31,16,0.5202104,0.02990033,0.1127273,0.06413449,0.2604109,0.1140642,0.0267472,0.013805,0,0,0,0,0,1,0,0,0,NA,87,2893845.703125,7860.36627245787,0,no_change
616,06097150206,97,1246,1246,1246,1246,714,0,324,1246,74,414,152,22,9,125,148,0.3322632,0.1219904,0.06790123,0.007223114,0.100321,0.1187801,0.0,0.1036415,1,0,0,0,0,0,0,0,0,NA,674,27118070.3671875,28009.4646770882,97,1184,1184,1184,1184,1184,717,289,400,172,5,18,192,166,93,0,0.3378378,0.1452703,0.01730104,0.0152027,0.1621622,0.1402027,0.1297071,0.0,0,1,0,0,1,0,0,0,0,NA,759,27066438.390625,28080.1452620128,0,no_change
617,06085503510,85,5045,5045,5043,5045,1234,78,1029,4850,81,4656,130,302,785,1156,381,0.9228939,0.02576809,0.2934888,0.1618557,0.2292286,0.07552031,0.06320908,0.0656402,0,1,1,0,1,0,0,0,0,NA,673,1648201.765625,5511.70737232528,85,4565,4565,4560,4565,4412,1151,1008,4127,73,292,672,920,362,80,40,0.9040526,0.01599124,0.2896825,0.1523119,0.2017544,0.07929902,0.06950478,0.03475239,1,0,1,1,0,0,0,0,0,NA,639,1648201.765625,5511.70737232528,0,no_change
